2024-02-04 17:25:05.015434: iter: [1/300], train_loss: 0.2295661382, valid_loss: 0.1890099446, best_valid_loss: 0.1890099446, lr: 0.0001000000
2024-02-04 17:25:22.979772: iter: [24/300], train_loss: 0.0314720315, valid_loss: 0.0376568449, best_valid_loss: 0.0314361248, lr: 0.0000800000
2024-02-04 17:25:23.732756: iter: [25/300], train_loss: 0.0312940080, valid_loss: 0.0359608966, best_valid_loss: 0.0314361248, lr: 0.0000800000
2024-02-04 17:25:24.465830: iter: [26/300], train_loss: 0.0311436823, valid_loss: 0.0355232122, best_valid_loss: 0.0314361248, lr: 0.0000800000
2024-02-04 17:25:25.223769: iter: [27/300], train_loss: 0.0310777251, valid_loss: 0.0342485793, best_valid_loss: 0.0314361248, lr: 0.0000800000
2024-02-04 17:25:26.000693: iter: [28/300], train_loss: 0.0310567236, valid_loss: 0.0320060874, best_valid_loss: 0.0314361248, lr: 0.0000800000
2024-02-04 17:25:26.736729: iter: [29/300], train_loss: 0.0309951834, valid_loss: 0.0366705979, best_valid_loss: 0.0314361248, lr: 0.0000800000
2024-02-04 17:25:27.512681: iter: [30/300], train_loss: 0.0309330507, valid_loss: 0.0335274724, best_valid_loss: 0.0314361248, lr: 0.0000800000
2024-02-04 17:25:28.258661: iter: [31/300], train_loss: 0.0309838532, valid_loss: 0.0347687254, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:29.053563: iter: [32/300], train_loss: 0.0310213859, valid_loss: 0.0365351612, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:29.789564: iter: [33/300], train_loss: 0.0310917248, valid_loss: 0.0357390133, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:30.530585: iter: [34/300], train_loss: 0.0309384502, valid_loss: 0.0341840585, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:31.274598: iter: [35/300], train_loss: 0.0308747604, valid_loss: 0.0331788107, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:32.046530: iter: [36/300], train_loss: 0.0307372473, valid_loss: 0.0364375996, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:32.783558: iter: [37/300], train_loss: 0.0307318182, valid_loss: 0.0383705261, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:33.554496: iter: [38/300], train_loss: 0.0308700220, valid_loss: 0.0330981289, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:34.286573: iter: [39/300], train_loss: 0.0307475065, valid_loss: 0.0355421553, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:35.086403: iter: [40/300], train_loss: 0.0307456492, valid_loss: 0.0374717054, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:35.845373: iter: [41/300], train_loss: 0.0307350387, valid_loss: 0.0325647481, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:36.592375: iter: [42/300], train_loss: 0.0307798584, valid_loss: 0.0367275799, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:37.335394: iter: [43/300], train_loss: 0.0306837128, valid_loss: 0.0360225700, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:38.076409: iter: [44/300], train_loss: 0.0307424976, valid_loss: 0.0336532270, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:38.848346: iter: [45/300], train_loss: 0.0307118462, valid_loss: 0.0324340115, best_valid_loss: 0.0314361248, lr: 0.0000640000
2024-02-04 17:25:39.624270: iter: [46/300], train_loss: 0.0308725357, valid_loss: 0.0364117784, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:40.395208: iter: [47/300], train_loss: 0.0306216311, valid_loss: 0.0352859795, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:41.136228: iter: [48/300], train_loss: 0.0306502325, valid_loss: 0.0356012272, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:41.918141: iter: [49/300], train_loss: 0.0305883838, valid_loss: 0.0349794266, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:42.648186: iter: [50/300], train_loss: 0.0306783305, valid_loss: 0.0349713241, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:43.388206: iter: [51/300], train_loss: 0.0305282045, valid_loss: 0.0344620235, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:44.142191: iter: [52/300], train_loss: 0.0306349590, valid_loss: 0.0344060442, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:44.909141: iter: [53/300], train_loss: 0.0304913810, valid_loss: 0.0368209680, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:45.686065: iter: [54/300], train_loss: 0.0306903445, valid_loss: 0.0360109669, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:46.427082: iter: [55/300], train_loss: 0.0306442578, valid_loss: 0.0332072750, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:47.168133: iter: [56/300], train_loss: 0.0304913986, valid_loss: 0.0383699151, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:47.944058: iter: [57/300], train_loss: 0.0304844857, valid_loss: 0.0354684529, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:48.689035: iter: [58/300], train_loss: 0.0305774219, valid_loss: 0.0347770272, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:49.442022: iter: [59/300], train_loss: 0.0304580452, valid_loss: 0.0358223679, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:50.237894: iter: [60/300], train_loss: 0.0304290140, valid_loss: 0.0332514755, best_valid_loss: 0.0314361248, lr: 0.0000512000
2024-02-04 17:25:51.011857: iter: [61/300], train_loss: 0.0304202596, valid_loss: 0.0360904299, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:51.765810: iter: [62/300], train_loss: 0.0304184195, valid_loss: 0.0336586616, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:52.511815: iter: [63/300], train_loss: 0.0304748288, valid_loss: 0.0371563584, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:53.250846: iter: [64/300], train_loss: 0.0304983300, valid_loss: 0.0350156538, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:54.036741: iter: [65/300], train_loss: 0.0303255138, valid_loss: 0.0363966922, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:54.773768: iter: [66/300], train_loss: 0.0303026312, valid_loss: 0.0328880977, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:55.531775: iter: [67/300], train_loss: 0.0303770860, valid_loss: 0.0352242403, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:56.277780: iter: [68/300], train_loss: 0.0303641767, valid_loss: 0.0372640950, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:57.033727: iter: [69/300], train_loss: 0.0303864453, valid_loss: 0.0329253543, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:57.819626: iter: [70/300], train_loss: 0.0304630839, valid_loss: 0.0339636418, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:58.577599: iter: [71/300], train_loss: 0.0304170016, valid_loss: 0.0355521739, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:25:59.320612: iter: [72/300], train_loss: 0.0302490303, valid_loss: 0.0348259024, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:26:00.101527: iter: [73/300], train_loss: 0.0304212065, valid_loss: 0.0346132716, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:26:00.934301: iter: [74/300], train_loss: 0.0303409360, valid_loss: 0.0379105732, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:26:01.695296: iter: [75/300], train_loss: 0.0302293608, valid_loss: 0.0318324746, best_valid_loss: 0.0314361248, lr: 0.0000409600
2024-02-04 17:26:02.462215: iter: [76/300], train_loss: 0.0303859720, valid_loss: 0.0308176664, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:03.208252: iter: [77/300], train_loss: 0.0303311674, valid_loss: 0.0315003147, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:04.016060: iter: [78/300], train_loss: 0.0303797219, valid_loss: 0.0355181433, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:04.789990: iter: [79/300], train_loss: 0.0302071159, valid_loss: 0.0322108002, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:05.553946: iter: [80/300], train_loss: 0.0302429150, valid_loss: 0.0335184882, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:06.365809: iter: [81/300], train_loss: 0.0302344349, valid_loss: 0.0336620429, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:07.151676: iter: [82/300], train_loss: 0.0302500180, valid_loss: 0.0357167001, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:07.920624: iter: [83/300], train_loss: 0.0303252682, valid_loss: 0.0360458717, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:08.691593: iter: [84/300], train_loss: 0.0303176541, valid_loss: 0.0375323209, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:09.456514: iter: [85/300], train_loss: 0.0302167060, valid_loss: 0.0354648829, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:10.344145: iter: [86/300], train_loss: 0.0301848631, valid_loss: 0.0360367186, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:11.126055: iter: [87/300], train_loss: 0.0302914276, valid_loss: 0.0321741930, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:11.893003: iter: [88/300], train_loss: 0.0301806950, valid_loss: 0.0335999305, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:12.672920: iter: [89/300], train_loss: 0.0302018193, valid_loss: 0.0338283094, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:13.481753: iter: [90/300], train_loss: 0.0302952665, valid_loss: 0.0344902736, best_valid_loss: 0.0308176664, lr: 0.0000327680
2024-02-04 17:26:14.259673: iter: [91/300], train_loss: 0.0303264174, valid_loss: 0.0324200081, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:15.040619: iter: [92/300], train_loss: 0.0301546713, valid_loss: 0.0330505551, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:15.806541: iter: [93/300], train_loss: 0.0302148163, valid_loss: 0.0318725631, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:16.656272: iter: [94/300], train_loss: 0.0302564369, valid_loss: 0.0320522388, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:17.433190: iter: [95/300], train_loss: 0.0302205065, valid_loss: 0.0340383624, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:18.216101: iter: [96/300], train_loss: 0.0301465057, valid_loss: 0.0373586714, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:18.984043: iter: [97/300], train_loss: 0.0301261847, valid_loss: 0.0346019721, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:19.787927: iter: [98/300], train_loss: 0.0301931228, valid_loss: 0.0343269110, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:20.563824: iter: [99/300], train_loss: 0.0301312655, valid_loss: 0.0332394366, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:21.343768: iter: [100/300], train_loss: 0.0301712393, valid_loss: 0.0333689923, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:22.112711: iter: [101/300], train_loss: 0.0301607028, valid_loss: 0.0354795307, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:22.942462: iter: [102/300], train_loss: 0.0300621418, valid_loss: 0.0354531569, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:23.715394: iter: [103/300], train_loss: 0.0300342527, valid_loss: 0.0351304946, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:24.495308: iter: [104/300], train_loss: 0.0301599086, valid_loss: 0.0352578188, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:25.281239: iter: [105/300], train_loss: 0.0300901183, valid_loss: 0.0318166837, best_valid_loss: 0.0308176664, lr: 0.0000262144
2024-02-04 17:26:26.093069: iter: [106/300], train_loss: 0.0300273565, valid_loss: 0.0331534681, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:26.866001: iter: [107/300], train_loss: 0.0302780925, valid_loss: 0.0340201569, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:27.626965: iter: [108/300], train_loss: 0.0301044404, valid_loss: 0.0377158535, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:28.380924: iter: [109/300], train_loss: 0.0300830137, valid_loss: 0.0362403554, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:29.256584: iter: [110/300], train_loss: 0.0302072407, valid_loss: 0.0341853425, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:30.020569: iter: [111/300], train_loss: 0.0300157224, valid_loss: 0.0372981690, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:30.786490: iter: [112/300], train_loss: 0.0301057419, valid_loss: 0.0396914904, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:31.543499: iter: [113/300], train_loss: 0.0300148602, valid_loss: 0.0346216088, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:32.352307: iter: [114/300], train_loss: 0.0301384670, valid_loss: 0.0355695498, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:33.143188: iter: [115/300], train_loss: 0.0301963007, valid_loss: 0.0315002675, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:33.911135: iter: [116/300], train_loss: 0.0302274060, valid_loss: 0.0328054242, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:34.671107: iter: [117/300], train_loss: 0.0301537029, valid_loss: 0.0344820668, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:35.526848: iter: [118/300], train_loss: 0.0300434544, valid_loss: 0.0379006751, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:36.282795: iter: [119/300], train_loss: 0.0301775176, valid_loss: 0.0333666342, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:37.056731: iter: [120/300], train_loss: 0.0300409645, valid_loss: 0.0312705462, best_valid_loss: 0.0308176664, lr: 0.0000209715
2024-02-04 17:26:37.820689: iter: [121/300], train_loss: 0.0300274848, valid_loss: 0.0372928058, best_valid_loss: 0.0308176664, lr: 0.0000167772
2024-02-04 17:26:38.613563: iter: [122/300], train_loss: 0.0299896121, valid_loss: 0.0340187165, best_valid_loss: 0.0308176664, lr: 0.0000167772
2024-02-04 17:26:39.381510: iter: [123/300], train_loss: 0.0302003992, valid_loss: 0.0382371942, best_valid_loss: 0.0308176664, lr: 0.0000167772
2024-02-04 17:26:40.165420: iter: [124/300], train_loss: 0.0300050084, valid_loss: 0.0328731208, best_valid_loss: 0.0308176664, lr: 0.0000167772
2024-02-04 17:26:40.931366: iter: [125/300], train_loss: 0.0300548868, valid_loss: 0.0346154633, best_valid_loss: 0.0308176664, lr: 0.0000167772
2024-02-04 17:26:41.759158: iter: [126/300], train_loss: 0.0300503925, valid_loss: 0.0304130341, best_valid_loss: 0.0304130341, lr: 0.0000167772
2024-02-04 17:26:42.529101: iter: [127/300], train_loss: 0.0299881750, valid_loss: 0.0330251021, best_valid_loss: 0.0304130341, lr: 0.0000167772
2024-02-04 17:26:43.301064: iter: [128/300], train_loss: 0.0300338797, valid_loss: 0.0360134666, best_valid_loss: 0.0304130341, lr: 0.0000167772
2024-02-04 17:26:44.076019: iter: [129/300], train_loss: 0.0300500235, valid_loss: 0.0357285018, best_valid_loss: 0.0304130341, lr: 0.0000167772
2024-02-04 17:26:44.870899: iter: [130/300], train_loss: 0.0300183641, valid_loss: 0.0344333872, best_valid_loss: 0.0304130341, lr: 0.0000167772
2024-02-04 17:26:45.639839: iter: [131/300], train_loss: 0.0301928208, valid_loss: 0.0358874189, best_valid_loss: 0.0304130341, lr: 0.0000167772
2024-02-04 17:26:46.399809: iter: [132/300], train_loss: 0.0299797566, valid_loss: 0.0336360435, best_valid_loss: 0.0304130341, lr: 0.0000167772
2024-02-04 17:26:47.166792: iter: [133/300], train_loss: 0.0300438518, valid_loss: 0.0335151305, best_valid_loss: 0.0304130341, lr: 0.0000167772
2024-02-04 17:26:48.000557: iter: [134/300], train_loss: 0.0300339423, valid_loss: 0.0313803541, best_valid_loss: 0.0304130341, lr: 0.0000167772
2024-02-04 17:26:48.753546: iter: [135/300], train_loss: 0.0300395410, valid_loss: 0.0355439223, best_valid_loss: 0.0304130341, lr: 0.0000167772
2024-02-04 17:26:49.546423: iter: [136/300], train_loss: 0.0300660299, valid_loss: 0.0344052737, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:50.323318: iter: [137/300], train_loss: 0.0300208535, valid_loss: 0.0325139773, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:51.120217: iter: [138/300], train_loss: 0.0298949094, valid_loss: 0.0370565417, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:51.903127: iter: [139/300], train_loss: 0.0299850393, valid_loss: 0.0354188594, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:52.658109: iter: [140/300], train_loss: 0.0300684406, valid_loss: 0.0355308205, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:53.448996: iter: [141/300], train_loss: 0.0299855224, valid_loss: 0.0363158205, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:54.264785: iter: [142/300], train_loss: 0.0300654941, valid_loss: 0.0311862417, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:55.018768: iter: [143/300], train_loss: 0.0298720426, valid_loss: 0.0345749557, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:55.788705: iter: [144/300], train_loss: 0.0299390971, valid_loss: 0.0354688664, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:56.563666: iter: [145/300], train_loss: 0.0299914740, valid_loss: 0.0359763528, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:57.369514: iter: [146/300], train_loss: 0.0299547615, valid_loss: 0.0330350579, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:58.144438: iter: [147/300], train_loss: 0.0299345953, valid_loss: 0.0396561412, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:58.908396: iter: [148/300], train_loss: 0.0299660505, valid_loss: 0.0334523618, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:26:59.703242: iter: [149/300], train_loss: 0.0299548432, valid_loss: 0.0366962031, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:27:00.545992: iter: [150/300], train_loss: 0.0300152944, valid_loss: 0.0342711570, best_valid_loss: 0.0304130341, lr: 0.0000134218
2024-02-04 17:27:01.306986: iter: [151/300], train_loss: 0.0300017067, valid_loss: 0.0350330335, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:02.090889: iter: [152/300], train_loss: 0.0299652712, valid_loss: 0.0342274594, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:02.844841: iter: [153/300], train_loss: 0.0299994701, valid_loss: 0.0374782843, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:03.647697: iter: [154/300], train_loss: 0.0299664866, valid_loss: 0.0376372375, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:04.424650: iter: [155/300], train_loss: 0.0299531596, valid_loss: 0.0332176909, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:05.193564: iter: [156/300], train_loss: 0.0300360960, valid_loss: 0.0352913203, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:05.987439: iter: [157/300], train_loss: 0.0298594246, valid_loss: 0.0317870776, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:06.790324: iter: [158/300], train_loss: 0.0299267943, valid_loss: 0.0359543537, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:07.550294: iter: [159/300], train_loss: 0.0299974955, valid_loss: 0.0325398309, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:08.332175: iter: [160/300], train_loss: 0.0298903247, valid_loss: 0.0339473331, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:09.130070: iter: [161/300], train_loss: 0.0299952754, valid_loss: 0.0347275709, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:09.957856: iter: [162/300], train_loss: 0.0300510311, valid_loss: 0.0342508803, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:10.745725: iter: [163/300], train_loss: 0.0299702261, valid_loss: 0.0369252053, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:11.500702: iter: [164/300], train_loss: 0.0298489758, valid_loss: 0.0325362658, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:12.288629: iter: [165/300], train_loss: 0.0299366303, valid_loss: 0.0337672234, best_valid_loss: 0.0304130341, lr: 0.0000107374
2024-02-04 17:27:13.081474: iter: [166/300], train_loss: 0.0299207142, valid_loss: 0.0332239103, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:13.865383: iter: [167/300], train_loss: 0.0300190796, valid_loss: 0.0314349091, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:14.658263: iter: [168/300], train_loss: 0.0298491013, valid_loss: 0.0328637647, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:15.417262: iter: [169/300], train_loss: 0.0299340303, valid_loss: 0.0377258994, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:16.228062: iter: [170/300], train_loss: 0.0299756608, valid_loss: 0.0375003032, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:16.994015: iter: [171/300], train_loss: 0.0299431852, valid_loss: 0.0338683172, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:17.768974: iter: [172/300], train_loss: 0.0300381780, valid_loss: 0.0326421099, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:18.566840: iter: [173/300], train_loss: 0.0298991557, valid_loss: 0.0324624951, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:19.353736: iter: [174/300], train_loss: 0.0299643097, valid_loss: 0.0341593182, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:20.112707: iter: [175/300], train_loss: 0.0299638766, valid_loss: 0.0380297222, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:20.878658: iter: [176/300], train_loss: 0.0299586258, valid_loss: 0.0330865470, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:21.647603: iter: [177/300], train_loss: 0.0299057886, valid_loss: 0.0346198076, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:22.448462: iter: [178/300], train_loss: 0.0298818760, valid_loss: 0.0328398266, best_valid_loss: 0.0304130341, lr: 0.0000085899
