2024-02-04 17:28:58.133640: iter: [1/300], train_loss: 0.0070938054, valid_loss: 0.0000176902, best_valid_loss: 0.0000176902, lr: 0.0001000000
2024-02-04 17:29:12.157897: iter: [101/300], train_loss: 0.0000000544, valid_loss: 0.0000000053, best_valid_loss: 0.0000000003, lr: 0.0000262144
2024-02-04 17:29:12.296526: iter: [102/300], train_loss: 0.0000000704, valid_loss: 0.0000000037, best_valid_loss: 0.0000000003, lr: 0.0000262144
2024-02-04 17:29:12.431165: iter: [103/300], train_loss: 0.0000000835, valid_loss: 0.0000000062, best_valid_loss: 0.0000000003, lr: 0.0000262144
2024-02-04 17:29:12.574786: iter: [104/300], train_loss: 0.0000000998, valid_loss: 0.0000000048, best_valid_loss: 0.0000000003, lr: 0.0000262144
2024-02-04 17:29:12.748317: iter: [105/300], train_loss: 0.0000001125, valid_loss: 0.0000000038, best_valid_loss: 0.0000000003, lr: 0.0000262144
2024-02-04 17:29:12.899912: iter: [106/300], train_loss: 0.0000001245, valid_loss: 0.0000000036, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:13.034551: iter: [107/300], train_loss: 0.0000001314, valid_loss: 0.0000000040, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:13.157256: iter: [108/300], train_loss: 0.0000001355, valid_loss: 0.0000000054, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:13.280922: iter: [109/300], train_loss: 0.0000001387, valid_loss: 0.0000000036, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:13.423516: iter: [110/300], train_loss: 0.0000001377, valid_loss: 0.0000000031, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:13.558176: iter: [111/300], train_loss: 0.0000001363, valid_loss: 0.0000000030, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:13.680830: iter: [112/300], train_loss: 0.0000001321, valid_loss: 0.0000000037, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:13.810481: iter: [113/300], train_loss: 0.0000001265, valid_loss: 0.0000000043, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:13.934151: iter: [114/300], train_loss: 0.0000001203, valid_loss: 0.0000000030, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:14.060808: iter: [115/300], train_loss: 0.0000001122, valid_loss: 0.0000000028, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:14.184510: iter: [116/300], train_loss: 0.0000001046, valid_loss: 0.0000000027, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:14.315134: iter: [117/300], train_loss: 0.0000000958, valid_loss: 0.0000000034, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:14.451769: iter: [118/300], train_loss: 0.0000000875, valid_loss: 0.0000000034, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:14.576436: iter: [119/300], train_loss: 0.0000000794, valid_loss: 0.0000000026, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:14.706083: iter: [120/300], train_loss: 0.0000000714, valid_loss: 0.0000000026, best_valid_loss: 0.0000000003, lr: 0.0000209715
2024-02-04 17:29:14.836739: iter: [121/300], train_loss: 0.0000000644, valid_loss: 0.0000000024, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:14.960409: iter: [122/300], train_loss: 0.0000000588, valid_loss: 0.0000000027, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:15.085100: iter: [123/300], train_loss: 0.0000000539, valid_loss: 0.0000000028, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:15.208746: iter: [124/300], train_loss: 0.0000000496, valid_loss: 0.0000000023, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:15.351365: iter: [125/300], train_loss: 0.0000000455, valid_loss: 0.0000000023, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:15.489987: iter: [126/300], train_loss: 0.0000000422, valid_loss: 0.0000000022, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:15.612689: iter: [127/300], train_loss: 0.0000000392, valid_loss: 0.0000000022, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:15.750326: iter: [128/300], train_loss: 0.0000000367, valid_loss: 0.0000000023, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:15.891916: iter: [129/300], train_loss: 0.0000000347, valid_loss: 0.0000000021, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:16.038523: iter: [130/300], train_loss: 0.0000000329, valid_loss: 0.0000000021, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:16.163219: iter: [131/300], train_loss: 0.0000000316, valid_loss: 0.0000000021, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:16.290878: iter: [132/300], train_loss: 0.0000000306, valid_loss: 0.0000000020, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:16.414521: iter: [133/300], train_loss: 0.0000000298, valid_loss: 0.0000000021, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:16.539182: iter: [134/300], train_loss: 0.0000000293, valid_loss: 0.0000000020, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:16.671859: iter: [135/300], train_loss: 0.0000000289, valid_loss: 0.0000000019, best_valid_loss: 0.0000000003, lr: 0.0000167772
2024-02-04 17:29:16.802485: iter: [136/300], train_loss: 0.0000000287, valid_loss: 0.0000000019, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:16.925150: iter: [137/300], train_loss: 0.0000000286, valid_loss: 0.0000000019, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:17.049850: iter: [138/300], train_loss: 0.0000000285, valid_loss: 0.0000000018, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:17.173486: iter: [139/300], train_loss: 0.0000000285, valid_loss: 0.0000000018, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:17.299151: iter: [140/300], train_loss: 0.0000000285, valid_loss: 0.0000000018, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:17.424818: iter: [141/300], train_loss: 0.0000000285, valid_loss: 0.0000000018, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:17.557461: iter: [142/300], train_loss: 0.0000000286, valid_loss: 0.0000000017, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:17.679137: iter: [143/300], train_loss: 0.0000000286, valid_loss: 0.0000000017, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:17.812778: iter: [144/300], train_loss: 0.0000000286, valid_loss: 0.0000000017, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:17.945428: iter: [145/300], train_loss: 0.0000000286, valid_loss: 0.0000000016, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:18.071087: iter: [146/300], train_loss: 0.0000000285, valid_loss: 0.0000000016, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:18.199775: iter: [147/300], train_loss: 0.0000000285, valid_loss: 0.0000000016, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:18.324412: iter: [148/300], train_loss: 0.0000000284, valid_loss: 0.0000000016, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:18.447082: iter: [149/300], train_loss: 0.0000000283, valid_loss: 0.0000000016, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:18.575768: iter: [150/300], train_loss: 0.0000000282, valid_loss: 0.0000000015, best_valid_loss: 0.0000000003, lr: 0.0000134218
2024-02-04 17:29:18.697414: iter: [151/300], train_loss: 0.0000000280, valid_loss: 0.0000000015, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:18.829063: iter: [152/300], train_loss: 0.0000000279, valid_loss: 0.0000000015, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:18.951732: iter: [153/300], train_loss: 0.0000000278, valid_loss: 0.0000000015, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:19.110309: iter: [154/300], train_loss: 0.0000000277, valid_loss: 0.0000000015, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:19.237973: iter: [155/300], train_loss: 0.0000000275, valid_loss: 0.0000000014, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:19.363636: iter: [156/300], train_loss: 0.0000000274, valid_loss: 0.0000000014, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:19.488330: iter: [157/300], train_loss: 0.0000000272, valid_loss: 0.0000000014, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:19.618981: iter: [158/300], train_loss: 0.0000000271, valid_loss: 0.0000000014, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:19.741621: iter: [159/300], train_loss: 0.0000000269, valid_loss: 0.0000000014, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:19.873271: iter: [160/300], train_loss: 0.0000000268, valid_loss: 0.0000000014, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:20.002926: iter: [161/300], train_loss: 0.0000000266, valid_loss: 0.0000000013, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:20.128589: iter: [162/300], train_loss: 0.0000000265, valid_loss: 0.0000000013, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:20.251259: iter: [163/300], train_loss: 0.0000000263, valid_loss: 0.0000000013, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:20.381940: iter: [164/300], train_loss: 0.0000000262, valid_loss: 0.0000000013, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:20.505610: iter: [165/300], train_loss: 0.0000000260, valid_loss: 0.0000000013, best_valid_loss: 0.0000000003, lr: 0.0000107374
2024-02-04 17:29:20.629280: iter: [166/300], train_loss: 0.0000000259, valid_loss: 0.0000000013, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:20.750954: iter: [167/300], train_loss: 0.0000000258, valid_loss: 0.0000000013, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:20.879584: iter: [168/300], train_loss: 0.0000000257, valid_loss: 0.0000000012, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:21.006246: iter: [169/300], train_loss: 0.0000000256, valid_loss: 0.0000000012, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:21.131903: iter: [170/300], train_loss: 0.0000000255, valid_loss: 0.0000000012, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:21.254610: iter: [171/300], train_loss: 0.0000000254, valid_loss: 0.0000000012, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:21.379247: iter: [172/300], train_loss: 0.0000000253, valid_loss: 0.0000000012, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:21.519868: iter: [173/300], train_loss: 0.0000000252, valid_loss: 0.0000000012, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:21.654507: iter: [174/300], train_loss: 0.0000000251, valid_loss: 0.0000000012, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:21.788150: iter: [175/300], train_loss: 0.0000000251, valid_loss: 0.0000000012, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:21.922791: iter: [176/300], train_loss: 0.0000000250, valid_loss: 0.0000000012, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:22.052446: iter: [177/300], train_loss: 0.0000000249, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:22.189077: iter: [178/300], train_loss: 0.0000000248, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000085899
