,heating_temp_vip,lee_wind_min_vip,assim_vip,scr_enrg_vip,scr_blck_vip,CO2_vip
71,18.0,0,0.0,0.0,100.0,900.0
72,18.0,0,0.0,0.0,100.0,900.0
73,18.0,0,0.0,0.0,100.0,900.0
74,18.0,0,0.0,0.0,100.0,900.0
75,18.0,0,0.0,0.0,100.0,900.0
76,18.0,0,0.0,0.0,100.0,900.0
77,18.0,0,71.0,0.0,100.0,900.0
78,18.0,0,71.0,0.0,100.0,900.0
79,18.0,0,61.0,0.0,0.0,900.0
80,18.0,0,35.0,0.0,0.0,900.0
81,18.0,0,0.0,0.0,0.0,900.0
82,18.0,0,0.0,100.0,0.0,900.0
83,18.0,0,0.0,100.0,0.0,900.0
84,18.0,0,0.0,100.0,0.0,900.0
85,18.0,0,0.0,100.0,0.0,881.0
86,18.0,0,0.0,100.0,0.0,867.000002
87,18.0,0,0.0,100.0,0.0,900.0
88,18.0,0,0.0,100.0,0.0,900.0
89,18.0,0,0.0,100.0,0.0,861.0
90,18.0,0,0.0,100.0,0.0,899.999999
91,18.0,0,0.0,100.0,0.0,900.0
92,18.0,0,0.0,100.0,0.0,894.0
93,18.0,0,44.0,0.0,0.0,900.0
94,18.0,0,0.0,0.0,100.0,900.0
95,18.0,0,0.0,0.0,100.0,900.0
96,18.0,0,0.0,0.0,100.0,900.0
97,18.0,0,0.0,0.0,100.0,900.0
98,18.0,0,0.0,0.0,100.0,900.0
99,18.0,0,0.0,0.0,100.0,900.0
100,18.0,0,0.0,0.0,100.0,900.0
101,18.0,0,71.0,0.0,100.0,900.0
102,18.0,0,71.0,0.0,100.0,900.0
103,18.0,0,58.0,0.0,0.0,900.0
104,18.0,0,0.0,0.0,0.0,900.0
105,18.0,0,0.0,100.0,0.0,900.0
106,18.0,0,0.0,100.0,0.0,893.0
107,18.0,0,0.0,100.0,0.0,900.0
108,18.0,0,0.0,100.0,0.0,875.0
109,18.0,0,0.0,100.0,0.0,863.0
110,18.0,0,0.0,100.0,0.0,877.0
111,18.0,0,0.0,100.0,0.0,900.0
112,18.0,0,0.0,80.0,0.0,900.0
113,18.0,0,0.0,80.0,0.0,571.0
114,18.0,0,0.0,100.0,0.0,524.0
115,18.0,0,0.0,100.0,0.0,559.0
116,18.0,0,0.0,100.0,0.0,667.0
117,18.0,0,55.0,0.0,0.0,689.000006
118,18.0,0,0.0,0.0,100.0,819.0
119,18.0,0,0.0,0.0,100.0,900.0
120,18.0,0,0.0,0.0,100.0,900.0
121,18.0,0,0.0,0.0,100.0,900.0
122,18.0,0,0.0,0.0,100.0,900.0
123,18.0,0,0.0,0.0,100.0,900.0
124,18.0,0,0.0,0.0,100.0,900.0
125,18.0,0,71.0,0.0,100.0,900.0
126,18.0,0,71.0,0.0,99.99999,900.0
127,18.0,0,52.0,0.0,0.0,900.0
128,18.0,0,0.0,0.0,0.0,900.0
129,18.0,0,0.0,100.0,0.0,900.0
130,18.0,0,0.0,100.0,0.0,900.0
131,18.0,0,0.0,80.0,0.0,883.0
132,18.0,0,0.0,80.000002,0.0,786.999987
133,18.0,0,0.0,80.0,0.0,682.0
134,18.0,0,0.0,80.0,0.0,666.0
135,18.0,0,0.0,80.000002,0.0,563.0
136,18.0,0,0.0,80.0,0.0,522.0
137,18.0,0,0.0,100.0,0.0,548.0
138,18.0,0,0.0,100.0,0.0,600.0
139,18.0,0,0.0,100.0,0.0,549.0
140,18.0,0,0.0,7e-06,0.0,692.000002
141,18.0,0,55.0,0.0,0.0,900.0
142,18.0,0,0.0,0.0,100.0,900.0
143,18.0,0,0.0,0.0,100.0,900.0
144,18.0,0,0.0,0.0,100.0,900.0
145,18.0,0,0.0,0.0,100.0,900.0
146,18.0,0,0.0,0.0,100.0,900.0
147,18.0,0,0.0,0.0,100.0,900.0
148,18.0,0,0.0,0.0,100.0,900.0
149,18.0,0,71.0,0.0,100.0,900.0
150,18.0,0,70.0,0.0,99.99999,900.0
151,18.0,0,45.0,0.0,0.0,900.0
152,18.0,0,0.0,100.0,0.0,900.0
153,18.0,0,0.0,100.0,0.0,883.0
154,18.0,0,0.0,100.0,0.0,837.0
155,18.0,0,0.0,100.0,0.0,900.0
156,18.0,0,0.0,80.000002,0.0,899.999995
157,18.0,0,0.0,80.0,0.0,683.0
158,18.0,0,0.0,80.0,0.0,557.0
159,18.0,0,0.0,80.0,0.0,523.0
160,18.0,0,0.0,80.0,0.0,542.0
161,18.0,0,0.0,99.999999,0.0,563.999997
162,18.0,0,0.0,80.0,0.0,677.999991
163,18.0,0,0.0,100.0,0.0,575.0
164,18.0,0,0.0,100.0,0.0,662.0
165,18.0,0,35.0,0.0,0.0,900.0
166,18.0,0,0.0,0.0,100.0,900.0
167,18.0,0,0.0,0.0,100.0,900.0
168,18.0,0,0.0,0.0,100.0,900.0
169,18.0,0,0.0,0.0,100.0,900.0
170,18.0,0,0.0,0.0,100.0,900.0
171,18.0,0,0.0,0.0,100.0,900.0
172,18.0,0,0.0,0.0,100.0,900.0
173,18.0,0,71.0,0.0,100.0,900.0
174,18.0,0,70.0,0.0,99.99999,900.0
175,18.0,0,37.0,0.0,0.0,900.0
176,18.0,0,0.0,100.0,0.0,900.0
177,18.0,0,0.0,100.0,0.0,900.0
178,18.0,0,0.0,100.0,0.0,900.0
179,18.0,0,0.0,100.0,0.0,900.0
180,18.0,0,0.0,80.000002,0.0,656.000001
181,18.0,0,0.0,100.0,0.0,693.0
182,18.0,0,0.0,100.0,0.0,777.999997
183,18.0,0,0.0,100.0,0.0,900.0
184,18.0,0,0.0,100.0,0.0,900.0
185,18.0,0,0.0,100.0,0.0,848.0
186,18.0,0,0.0,100.0,0.0,889.0
187,18.0,0,0.0,100.0,0.0,900.0
188,18.0,0,0.0,0.0,0.0,900.0
189,18.0,0,51.000001,0.0,0.0,770.999992
190,18.0,0,0.0,0.0,100.0,771.0
191,18.0,0,0.0,0.0,100.0,900.0
192,18.0,0,0.0,0.0,100.0,900.0
193,18.0,0,0.0,0.0,100.0,900.0
194,18.0,0,0.0,0.0,100.0,900.0
195,18.0,0,0.0,0.0,100.0,900.0
196,18.0,0,0.0,0.0,100.0,900.0
197,18.0,0,71.0,0.0,100.0,900.0
198,18.0,0,70.0,0.0,100.0,900.0
199,18.0,0,55.0,0.0,0.0,900.0
200,18.0,0,27.0,0.0,0.0,878.0
201,18.0,0,0.0,100.0,0.0,900.0
202,18.0,0,0.0,100.0,0.0,900.0
203,18.0,0,0.0,100.0,0.0,899.999994
204,18.0,0,0.0,100.0,0.0,900.0
205,18.0,0,0.0,100.0,0.0,596.0
206,18.0,0,0.0,100.0,0.0,600.999996
207,18.0,0,0.0,100.0,0.0,546.0
208,18.0,0,0.0,100.0,0.0,563.0
209,18.0,0,0.0,100.0,0.0,538.0
210,18.0,0,0.0,99.99999,0.0,702.0
211,18.0,0,15.0,0.0,0.0,900.0
212,18.0,0,0.0,100.0,0.0,900.0
213,18.0,0,52.000001,0.0,0.0,900.0
214,18.0,0,0.0,0.0,100.0,900.0
215,18.0,0,0.0,0.0,100.0,900.0
216,18.0,0,0.0,0.0,100.0,900.0
217,18.0,0,0.0,0.0,100.0,900.0
218,18.0,0,0.0,0.0,100.0,900.0
219,18.0,0,0.0,0.0,100.0,900.0
220,18.0,0,0.0,0.0,100.0,900.0
221,18.0,0,70.0,0.0,100.0,900.0
222,18.0,0,70.0,0.0,99.99999,900.0
223,18.0,0,37.0,0.0,0.0,900.0
224,18.0,0,0.0,100.0,0.0,900.0
225,18.0,0,0.0,100.0,0.0,900.0
226,18.0,0,0.0,100.0,0.0,839.0
227,18.0,0,0.0,100.0,0.0,812.0
228,18.0,0,0.0,100.0,0.0,604.0
229,18.0,0,0.0,80.0,0.0,553.0
230,18.0,0,0.0,99.999999,0.0,506.000002
231,18.0,0,0.0,80.0,0.0,525.999998
232,18.0,0,0.0,100.0,0.0,524.0
233,18.0,0,0.0,100.0,0.0,531.0
234,18.0,0,0.0,100.0,0.0,583.0
235,18.0,0,0.0,0.0,0.0,671.0
236,18.0,0,46.0,0.0,0.0,661.0
237,18.0,0,57.0,0.0,0.0,900.0
238,18.0,0,0.0,0.0,100.0,900.0
239,18.0,0,0.0,0.0,100.0,900.0
240,18.0,0,0.0,0.0,100.0,900.0
241,18.0,0,0.0,0.0,100.0,900.0
242,18.0,0,0.0,0.0,100.0,900.0
243,18.0,0,0.0,0.0,100.0,900.0
244,18.0,0,0.0,0.0,100.0,900.0
245,18.0,0,70.0,0.0,100.0,900.0
246,18.0,0,69.0,0.0,0.0,900.0
247,18.0,0,39.0,0.0,0.0,900.0
248,18.0,0,0.0,100.0,0.0,900.0
249,18.0,0,0.0,100.0,0.0,900.0
250,18.0,0,0.0,100.0,0.0,846.0
251,18.0,0,0.0,100.0,0.0,802.000004
252,18.0,0,0.0,80.0,0.0,702.000001
253,18.0,0,0.0,100.0,0.0,560.0
254,18.0,0,0.0,75.0,0.0,529.000001
255,18.0,0,0.0,75.0,0.0,461.000002
256,18.0,0,63.0,75.0,0.0,899.0
257,18.0,0,0.0,100.0,0.0,899.0
258,18.0,0,0.0,99.999995,0.0,629.999997
259,18.0,0,20.0,50.0,0.0,670.0
260,18.0,0,18.999999,100.0,0.0,900.0
261,18.0,0,37.0,0.0,0.0,900.0
262,18.0,0,0.0,0.0,100.0,900.0
263,18.0,0,0.0,0.0,100.0,900.0
264,18.0,0,0.0,0.0,100.0,900.0
265,18.0,0,0.0,0.0,100.0,900.0
266,18.0,0,0.0,0.0,100.0,900.0
267,18.0,0,62.999994,0.0,100.0,900.0
268,18.0,0,63.0,0.0,100.0,900.0
269,18.0,0,4e-06,0.0,100.0,900.0
270,18.0,0,0.0,0.0,0.0,900.0
271,18.0,0,53.0,0.0,0.0,900.0
272,18.0,0,0.0,100.0,0.0,900.0
273,18.0,0,63.0,50.0,0.0,899.0
274,18.0,0,0.0,50.0,0.0,900.0
275,18.0,0,0.0,50.0,0.0,899.999993
276,18.0,0,0.0,50.0,0.0,900.0
277,18.0,0,0.0,50.0,0.0,584.0
278,18.0,0,0.0,50.0,0.0,604.0
279,18.0,0,0.0,50.0,0.0,505.000001
280,18.0,0,0.0,50.0,0.0,510.0
281,18.0,0,0.0,50.0,0.0,899.0
282,18.0,0,0.0,50.0,0.0,898.999964
283,18.0,0,0.0,50.0,0.0,566.0
284,18.0,0,0.0,100.0,0.0,900.0
285,18.0,0,25.0,0.0,0.0,900.0
286,18.0,0,0.0,0.0,100.0,900.0
287,18.0,0,0.0,0.0,100.0,900.0
288,18.0,0,0.0,0.0,100.0,900.0
289,18.0,0,0.0,0.0,100.0,900.0
290,18.0,0,0.0,0.0,100.0,900.0
291,18.0,0,62.999994,0.0,100.0,900.0
292,18.0,0,63.0,0.0,100.0,900.0
293,18.0,0,63.0,0.0,100.0,900.0
294,18.0,0,62.0,0.0,0.0,900.0
295,18.0,0,33.0,0.0,0.0,900.0
296,18.0,0,0.0,100.0,0.0,900.0
297,18.0,0,0.0,100.0,0.0,900.0
298,18.0,0,0.0,50.0,0.0,900.0
299,18.0,0,0.0,100.0,0.0,900.0
300,18.0,0,0.0,50.0,0.0,623.0
301,18.0,0,0.0,50.0,0.0,529.0
302,18.0,0,0.0,50.0,0.0,557.999998
303,18.0,0,0.0,79.999997,0.0,494.0
304,18.0,0,0.0,50.0,0.0,466.0
305,18.0,0,0.0,50.0,0.0,451.0
306,18.0,0,0.0,50.0,0.0,461.0
307,18.0,0,0.0,50.0,0.0,502.0
308,18.0,0,0.0,50.0,0.0,775.999996
309,18.0,0,17.0,0.0,0.0,900.0
310,18.0,0,0.0,0.0,100.0,900.0
311,18.0,0,0.0,0.0,100.0,900.0
312,18.0,0,0.0,0.0,100.0,900.0
313,18.0,0,0.0,0.0,100.0,900.0
314,18.0,0,0.0,0.0,100.0,900.0
315,18.0,0,62.0,0.0,100.0,900.0
316,18.0,0,63.0,0.0,100.0,900.0
317,18.0,0,62.0,0.0,100.0,900.0
318,18.0,0,59.0,49.999995,0.0,900.0
319,18.0,0,26.0,0.0,0.0,900.0
320,18.0,0,0.0,100.0,0.0,900.0
321,18.0,0,0.0,100.0,0.0,900.0
322,18.0,0,0.0,50.0,0.0,778.0
323,18.0,0,0.0,50.0,0.0,693.999998
324,18.0,0,0.0,50.0,0.0,564.0
325,18.0,0,0.0,50.0,0.0,494.0
326,18.0,0,0.0,50.0,0.0,479.0
327,18.0,0,0.0,79.999997,0.0,481.000001
328,18.0,0,0.0,50.0,0.0,468.0
329,18.0,0,0.0,50.0,0.0,487.999998
330,18.0,0,0.0,50.0,0.0,513.0
331,18.0,0,0.0,50.0,0.0,510.0
332,18.0,0,0.0,50.0,0.0,550.0
333,18.0,0,39.000001,0.0,0.0,900.0
334,18.0,0,0.0,0.0,100.0,900.0
335,18.0,0,0.0,0.0,100.0,900.0
336,18.0,0,0.0,0.0,100.0,900.0
337,18.0,0,0.0,0.0,100.0,900.0
338,18.0,0,0.0,0.0,100.0,900.0
339,18.0,0,62.0,0.0,100.0,900.0
340,18.0,0,62.0,0.0,100.0,900.0
341,18.0,0,62.0,0.0,100.0,900.0
342,18.0,0,62.0,0.0,100.0,900.0
343,18.0,0,0.0,0.0,0.0,900.0
344,18.0,0,23.0,0.0,0.0,900.0
345,18.0,0,0.0,50.000005,0.0,899.0
346,18.0,0,0.0,50.0,0.0,826.0
347,18.0,0,0.0,50.0,0.0,899.0
348,18.0,0,0.0,50.0,0.0,493.999998
349,18.0,0,0.0,50.0,0.0,513.0
350,18.0,0,0.0,7e-06,0.0,900.0
351,18.0,0,0.0,50.0,0.0,899.0
352,18.0,0,0.0,50.0,0.0,899.0
353,18.0,0,0.0,50.0,0.0,561.0
354,18.0,0,0.0,50.0,0.0,521.000002
355,18.0,0,0.0,50.0,0.0,899.0
356,18.0,0,0.0,50.0,0.0,625.0
357,18.0,0,22.0,0.0,0.0,900.0
358,18.0,0,0.0,0.0,100.0,900.0
359,18.0,0,0.0,0.0,100.0,900.0
360,18.0,0,0.0,0.0,100.0,899.0
361,18.0,0,0.0,0.0,100.0,900.0
362,18.0,0,0.0,0.0,100.0,900.0
363,18.0,0,62.0,0.0,100.0,900.0
364,18.0,0,62.0,0.0,100.0,900.0
365,18.0,0,62.0,0.0,100.0,900.0
366,18.0,0,62.0,0.0,100.0,900.0
367,18.0,0,53.0,0.0,0.0,900.0
368,18.0,0,29.0,0.0,0.0,900.0
369,18.0,0,0.0,1e-05,0.0,900.0
370,18.0,0,0.0,50.0,0.0,900.0
371,18.0,0,0.0,50.0,0.0,764.000004
372,18.0,0,0.0,50.0,0.0,598.000002
373,18.0,0,0.0,50.0,0.0,560.0
374,18.0,0,0.0,50.0,0.0,549.0
375,18.0,0,0.0,50.0,0.0,504.0
376,18.0,0,0.0,50.0,0.0,483.0
377,18.0,0,0.0,50.0,0.0,447.0
378,18.0,0,0.0,50.0,0.0,521.0
379,18.0,0,0.0,50.0,0.0,492.0
380,18.0,0,0.0,50.0,0.0,536.0
381,18.0,0,15.0,50.0,0.0,586.0
382,18.0,0,0.0,0.0,100.0,900.0
383,18.0,0,0.0,0.0,100.0,900.0
384,18.0,0,0.0,0.0,100.0,900.0
385,18.0,0,0.0,0.0,100.0,900.0
386,18.0,0,0.0,0.0,100.0,900.0
387,18.0,0,62.0,0.0,100.0,900.0
388,18.0,0,62.0,0.0,100.0,900.0
389,18.0,0,62.0,0.0,100.0,900.0
390,18.0,0,62.0,0.0,100.0,900.0
391,18.0,0,34.0,0.0,0.0,900.0
392,18.0,0,0.0,50.0,0.0,899.0
393,18.0,0,0.0,50.0,0.0,900.0
394,18.0,0,0.0,50.0,0.0,704.0
395,18.0,0,0.0,50.0,0.0,629.0
396,18.0,0,0.0,50.0,0.0,898.999968
397,18.0,0,0.0,50.0,0.0,552.0
398,18.0,0,0.0,50.0,0.0,513.0
399,18.0,0,0.0,50.0,0.0,485.999999
400,18.0,0,0.0,50.0,0.0,500.0
401,18.0,0,0.0,50.0,0.0,502.0
402,18.0,0,0.0,50.0,0.0,497.0
403,18.0,0,0.0,50.0,0.0,521.0
404,18.0,0,0.0,50.0,0.0,544.0
405,18.0,0,16.000001,50.0,0.0,899.999992
406,18.0,0,0.0,0.0,100.0,900.0
407,18.0,0,0.0,0.0,100.0,900.0
408,18.0,0,0.0,0.0,100.0,900.0
409,18.0,0,0.0,0.0,100.0,900.0
410,18.0,0,0.0,0.0,100.0,900.0
411,18.0,0,62.0,0.0,100.0,900.0
412,18.0,0,62.0,0.0,100.0,900.0
413,18.0,0,0.0,0.0,100.0,899.0
414,18.0,0,62.0,0.0,100.0,900.0
415,18.0,0,50.0,0.0,0.0,900.0
416,18.0,0,0.0,0.0,0.0,900.0
417,18.0,0,0.0,50.0,0.0,899.0
418,18.0,0,0.0,50.0,0.0,823.0
419,18.0,0,0.0,50.0,0.0,652.0
420,18.0,0,0.0,50.0,0.0,586.999994
421,18.0,0,0.0,50.0,0.0,531.0
422,18.0,0,38.0,50.0,0.0,761.0
423,18.0,0,0.0,0.0,0.0,900.0
424,18.0,0,0.0,50.0,0.0,633.0
425,18.0,0,0.0,50.0,0.0,495.0
426,18.0,0,0.0,50.0,0.0,525.000007
427,18.0,0,0.0,50.0,0.0,562.0
428,18.0,0,0.0,50.0,0.0,586.000001
429,18.0,0,0.0,0.0,0.0,600.0
430,18.0,0,0.0,0.0,0.0,900.0
431,18.0,0,0.0,0.0,0.0,900.0
432,18.0,0,0.0,0.0,0.0,900.0
433,18.0,0,0.0,0.0,0.0,900.0
434,18.0,0,0.0,50.0,0.0,899.0
435,18.0,0,0.0,0.0,0.0,900.0
436,18.0,0,104.0,100.0,0.0,900.0
437,18.0,0,7e-06,7e-06,0.0,900.0
438,18.0,0,103.99999,49.999995,0.0,898.99997
439,18.0,0,0.0,0.0,0.0,600.0
440,18.0,0,0.0,0.0,0.0,600.0
441,18.0,0,0.0,100.0,0.0,600.0
442,18.0,0,0.0,50.0,0.0,599.0
443,18.0,0,0.0,50.0,0.0,600.0
444,18.0,0,0.0,50.0,0.0,582.000002
445,18.0,0,0.0,50.0,0.0,600.0
446,18.0,0,0.0,50.0,0.0,599.0
447,18.0,0,0.0,0.0,0.0,600.0
448,18.0,0,0.0,0.0,0.0,600.0
449,18.0,0,0.0,50.0,0.0,600.0
450,18.0,0,0.0,100.0,0.0,600.0
451,18.0,0,0.0,0.0,0.0,600.0
452,18.0,0,0.0,0.0,0.0,600.0
453,18.0,0,0.0,0.0,0.0,600.0
454,18.0,0,0.0,50.0,0.0,899.0
455,18.0,0,0.0,99.999993,0.0,900.0
456,18.0,0,0.0,1e-05,0.0,900.0
457,18.0,0,0.0,100.0,0.0,900.0
458,18.0,0,0.0,100.0,0.0,900.0
459,18.0,0,0.0,0.0,0.0,900.0
460,18.0,0,26.0,100.0,0.0,900.0
461,18.0,0,26.0,100.0,0.0,900.0
462,18.0,0,0.0,0.0,0.0,899.99997
463,18.0,0,0.0,0.0,0.0,600.0
464,18.0,0,0.0,50.000003,0.0,600.0
465,18.0,0,0.0,100.0,0.0,600.0
466,18.0,0,0.0,50.0,0.0,600.0
467,18.0,0,0.0,50.0,0.0,600.0
468,18.0,0,0.0,50.0,0.0,599.0
469,18.0,0,0.0,50.0,0.0,600.0
470,18.0,0,0.0,50.0,0.0,580.000001
471,18.0,0,0.0,50.0,0.0,599.0
472,18.0,0,0.0,50.0,0.0,600.0
473,18.0,0,0.0,50.0,0.0,565.0
474,18.0,0,0.0,50.0,0.0,564.0
475,18.0,0,0.0,50.0,0.0,600.0
476,18.0,0,0.0,50.0,0.0,600.0
477,18.0,0,0.0,0.0,0.0,600.0
478,18.0,0,0.0,0.0,0.0,900.0
479,18.0,0,0.0,3e-06,0.0,900.0
480,18.0,0,0.0,0.0,0.0,900.0
481,18.0,0,0.0,0.0,0.0,900.0
482,18.0,0,0.0,0.0,0.0,900.0
483,18.0,0,26.0,100.0,0.0,900.0
484,18.0,0,0.0,0.0,0.0,900.0
485,18.0,0,2e-06,7e-06,0.0,900.0
486,18.0,0,25.999997,99.99999,0.0,899.99997
487,18.0,0,0.0,0.0,0.0,600.0
488,18.0,0,0.0,100.0,0.0,600.0
489,18.0,0,0.0,100.0,0.0,600.0
490,18.0,0,0.0,50.0,0.0,600.0
491,18.0,0,0.0,50.0,0.0,572.0
492,18.0,0,0.0,50.0,0.0,596.0
493,18.0,0,0.0,50.0,0.0,534.0
494,18.0,0,0.0,50.0,0.0,492.0
495,18.0,0,0.0,50.0,0.0,492.0
496,18.0,0,0.0,50.0,0.0,489.0
497,18.0,0,0.0,50.0,0.0,470.0
498,18.0,0,0.0,50.0,0.0,500.0
499,18.0,0,0.0,50.0,0.0,472.0
500,18.0,0,0.0,50.0,0.0,536.0
501,18.0,0,0.0,50.0,0.0,600.0
502,18.0,0,0.0,0.0,0.0,900.0
503,18.0,0,0.0,0.0,0.0,900.0
504,18.0,0,0.0,0.0,0.0,900.0
505,18.0,0,0.0,0.0,0.0,900.0
506,18.0,0,0.0,0.0,0.0,900.0
507,18.0,0,0.0,0.0,0.0,900.0
508,18.0,0,26.0,50.0,0.0,899.0
509,18.0,0,0.0,0.0,0.0,900.0
510,18.0,0,0.0,0.0,0.0,600.0
511,18.0,0,0.0,0.0,0.0,600.0
512,18.0,0,0.0,0.0,0.0,600.0
513,18.0,0,0.0,0.0,0.0,600.0
514,18.0,0,0.0,100.0,0.0,600.0
515,18.0,0,0.0,50.0,0.0,598.0
516,18.0,0,0.0,50.0,0.0,598.999998
517,18.0,0,0.0,50.0,0.0,595.0
518,18.0,0,0.0,50.0,0.0,530.0
519,18.0,0,0.0,50.0,0.0,566.000003
520,18.0,0,0.0,50.0,0.0,599.0
521,18.0,0,0.0,50.0,0.0,600.0
522,18.0,0,0.0,0.0,0.0,600.0
523,18.0,0,0.0,0.0,0.0,600.0
524,18.0,0,0.0,0.0,0.0,600.0
525,18.0,0,0.0,0.0,0.0,600.0
526,18.0,0,0.0,0.0,0.0,600.0
527,18.0,0,0.0,100.0,0.0,900.0
528,18.0,0,0.0,100.0,0.0,900.0
529,18.0,0,0.0,100.0,0.0,900.0
530,18.0,0,0.0,99.999997,0.0,900.0
531,18.0,0,26.0,100.0,0.0,900.0
532,18.0,0,26.0,100.0,0.0,900.0
533,18.0,0,2e-06,7e-06,0.0,900.0
534,18.0,0,0.0,0.0,0.0,899.99997
535,18.0,0,0.0,0.0,0.0,600.0
536,18.0,0,0.0,0.0,0.0,600.0
537,18.0,0,0.0,49.999995,0.0,599.0
538,18.0,0,0.0,0.0,0.0,600.0
539,18.0,0,0.0,100.0,0.0,600.0
540,18.0,0,0.0,50.000005,0.0,600.0
541,18.0,0,0.0,50.0,0.0,599.0
542,18.0,0,0.0,50.0,0.0,568.0
543,18.0,0,0.0,50.0,0.0,552.999995
544,18.0,0,0.0,50.0,0.0,537.0
545,18.0,0,0.0,50.0,0.0,599.0
546,18.0,0,0.0,100.0,0.0,600.0
547,18.0,0,0.0,50.0,0.0,596.0
548,18.0,0,0.0,50.0,0.0,600.0
549,18.0,0,0.0,50.0,0.0,599.0
550,18.0,0,0.0,0.0,0.0,600.0
551,18.0,0,0.0,0.0,0.0,900.0
552,18.0,0,0.0,100.0,0.0,900.0
553,18.0,0,0.0,50.0,0.0,899.0
554,18.0,0,0.0,100.0,0.0,900.0
555,18.0,0,26.0,100.0,0.0,900.0
556,18.0,0,0.0,0.0,0.0,900.0
557,18.0,0,26.0,100.0,0.0,900.0
558,18.0,0,0.0,0.0,0.0,600.0
559,18.0,0,0.0,0.0,0.0,600.0
560,18.0,0,0.0,0.0,0.0,600.0
561,18.0,0,0.0,100.0,0.0,600.0
562,18.0,0,0.0,100.0,0.0,600.0
563,18.0,0,0.0,50.0,0.0,600.0
564,18.0,0,0.0,99.999995,0.0,600.0
565,18.0,0,0.0,50.0,0.0,528.0
566,18.0,0,0.0,50.0,0.0,599.999996
567,18.0,0,0.0,50.0,0.0,585.999998
568,18.0,0,0.0,50.0,0.0,519.0
569,18.0,0,0.0,50.0,0.0,595.0
570,18.0,0,0.0,1e-05,0.0,600.0
571,18.0,0,0.0,0.0,0.0,600.0
572,18.0,0,0.0,0.0,0.0,600.0
573,18.0,0,0.0,0.0,0.0,600.0
