,heating_temp_vip,lee_wind_min_vip,assim_vip,scr_enrg_vip,scr_blck_vip,CO2_vip
48,13.3,5.0,0.0,100.0,100.0,350.0
49,14.5,5.0,0.0,100.0,100.0,350.0
50,14.7,5.0,0.0,100.0,100.0,350.0
51,13.5,5.0,0.0,100.0,100.0,200.0
52,14.1,5.0,0.0,100.0,100.0,350.0
53,14.7,5.0,0.0,100.0,100.0,539.999995
54,15.9,5.0,0.0,100.0,100.0,577.0
55,16.3,5.0,0.0,100.0,100.0,577.0
56,16.7,5.0,0.0,33.299999,100.0,775.999993
57,17.9,5.0,0.0,0.0,0.0,737.0
58,18.7,5.0,0.0,0.0,0.0,754.0
59,18.7,5.0,0.0,0.0,0.0,754.0
60,18.7,5.0,0.0,0.0,0.0,754.0
61,19.4,5.0,0.0,0.0,0.0,754.0
62,19.7,5.0,67.9,0.0,0.0,754.0
63,19.7,5.0,67.9,0.0,0.0,754.0
64,18.8,5.0,67.9,0.0,0.0,754.0
65,17.6,5.0,67.9,0.0,0.0,754.0
66,16.9,5.0,67.9,100.0,100.0,754.0
67,15.3,5.0,40.700001,100.0,100.0,754.0
68,14.9,5.0,0.0,100.0,100.0,350.0
69,14.9,5.0,0.0,100.0,100.0,350.0
70,14.9,5.0,0.0,100.0,100.0,350.0
71,14.9,5.0,0.0,100.0,100.0,350.0
72,14.9,5.0,0.0,100.0,100.0,350.0
73,14.9,5.0,0.0,100.0,100.0,350.0
74,14.9,5.0,0.0,100.0,100.0,350.0
75,14.9,5.0,0.0,100.0,100.0,350.0
76,14.9,5.0,0.0,100.0,100.0,350.0
77,14.9,5.0,0.0,100.0,100.0,350.0
78,14.9,5.0,0.0,100.0,100.0,350.0
79,14.9,5.0,0.0,100.0,100.0,350.0
80,14.9,5.0,0.0,100.0,100.0,350.0
81,14.9,5.0,0.0,100.0,100.0,350.0
82,14.9,5.0,0.0,100.0,100.0,350.0
83,14.9,5.0,0.0,100.0,100.0,350.0
84,14.9,5.0,0.0,100.0,100.0,350.0
85,14.9,5.0,0.0,100.0,100.0,350.0
86,14.9,5.0,0.0,100.0,100.0,350.0
87,14.9,5.0,0.0,100.0,100.0,350.0
88,18.8,5.0,59.8,0.0,0.0,556.0
89,17.7,5.0,50.600002,0.0,0.0,560.000015
90,16.9,5.0,66.2,100.0,100.0,533.0
91,15.2,5.0,44.100001,100.0,100.0,533.0
92,13.4,5.0,0.0,100.0,100.0,350.0
93,13.4,5.0,0.0,100.0,100.0,350.0
94,13.4,5.0,0.0,100.0,100.0,350.0
95,13.4,5.0,0.0,100.0,100.0,350.0
96,13.4,5.0,0.0,100.0,100.0,350.0
97,13.4,5.0,0.0,100.0,100.0,350.0
98,13.4,5.0,0.0,100.0,100.0,350.0
99,13.4,5.0,0.0,100.0,100.0,350.0
100,13.4,5.0,0.0,100.0,100.0,350.0
101,13.7,5.0,72.699998,100.0,100.0,540.000018
102,14.8,5.0,50.8,100.0,100.0,718.0
103,15.8,5.0,50.8,100.0,100.0,718.0
104,16.6,5.0,50.8,16.699999,16.699999,718.0
105,17.7,5.0,50.8,0.0,0.0,718.0
106,18.9,5.0,50.8,0.0,0.0,718.0
107,20.0,5.0,0.0,0.0,0.0,718.0
108,21.1,5.0,0.0,0.0,0.0,718.0
109,21.2,5.0,0.0,0.0,0.0,718.0
110,21.2,5.0,0.0,0.0,0.0,718.0
111,20.1,5.0,0.0,0.0,0.0,718.0
112,18.8,5.0,50.8,0.0,0.0,718.0
113,17.6,5.0,50.8,0.0,0.0,718.0
114,16.8,5.0,50.8,100.0,100.0,718.0
115,14.9,5.0,37.000001,100.0,100.0,718.0
116,13.0,5.0,0.0,100.0,100.0,350.0
117,13.0,5.0,0.0,100.0,100.0,350.0
118,13.0,5.0,0.0,100.0,100.0,350.0
119,13.0,5.0,0.0,100.0,100.0,350.0
120,13.0,5.0,0.0,100.0,100.0,350.0
121,13.0,5.0,0.0,100.0,100.0,350.0
122,13.0,5.0,0.0,100.0,100.0,350.0
123,13.0,5.0,0.0,100.0,100.0,350.0
124,13.0,5.0,0.0,100.0,100.0,350.0
125,14.9,5.0,77.499997,100.0,100.0,515.000002
126,15.0,5.0,50.3,100.0,100.0,532.0
127,15.5,5.0,50.3,100.0,100.0,532.0
128,16.3,5.0,50.3,16.699999,16.699999,532.0
129,17.3,5.0,50.3,0.0,0.0,532.0
130,18.3,5.0,50.3,0.0,0.0,532.0
131,18.9,5.0,50.3,0.0,0.0,532.0
132,18.9,5.0,50.3,0.0,0.0,532.0
133,18.9,5.0,50.3,0.0,0.0,532.0
134,19.8,5.0,50.3,0.0,0.0,532.0
135,19.9,5.0,50.3,0.0,0.0,532.0
136,19.9,5.0,50.3,0.0,0.0,532.0
137,17.6,5.0,50.3,0.0,0.0,532.0
138,16.0,5.0,50.3,100.0,100.0,532.0
139,13.3,5.0,40.000001,100.0,100.0,532.0
140,13.3,5.0,0.0,100.0,100.0,350.0
141,13.3,5.0,0.0,100.0,100.0,350.0
142,13.3,5.0,0.0,100.0,100.0,350.0
143,13.3,5.0,0.0,100.0,100.0,350.0
144,13.3,5.0,0.0,100.0,100.0,350.0
145,13.3,5.0,0.0,100.0,100.0,350.0
146,13.3,5.0,0.0,100.0,100.0,350.0
147,13.3,5.0,0.0,100.0,100.0,350.0
148,13.3,5.0,0.0,100.0,100.0,350.0
149,13.8,5.0,74.999997,100.0,100.0,707.999992
150,16.2,5.0,45.0,100.0,100.0,629.0
151,16.3,5.0,45.0,100.0,100.0,629.0
152,17.1,5.0,45.0,16.699999,16.699999,629.0
153,18.1,5.0,45.0,0.0,0.0,629.0
154,19.1,5.0,45.0,0.0,0.0,629.0
155,19.1,5.0,0.0,0.0,0.0,629.0
156,19.1,5.0,0.0,0.0,0.0,629.0
157,20.1,5.0,0.0,0.0,0.0,629.0
158,20.1,5.0,0.0,0.0,0.0,629.0
159,20.0,5.0,0.0,0.0,0.0,629.0
160,18.9,5.0,0.0,0.0,0.0,629.0
161,17.7,5.0,45.0,0.0,0.0,629.0
162,17.1,5.0,45.0,100.0,100.0,629.0
163,15.6,5.0,38.900001,100.0,100.0,629.0
164,14.4,5.0,0.0,100.0,100.0,350.0
165,14.4,5.0,0.0,100.0,100.0,350.0
166,14.4,5.0,0.0,100.0,100.0,350.0
167,14.4,5.0,0.0,100.0,100.0,350.0
168,14.4,5.0,0.0,100.0,100.0,350.0
169,14.4,5.0,0.0,100.0,100.0,350.0
170,14.4,5.0,0.0,100.0,100.0,350.0
171,14.4,5.0,0.0,100.0,100.0,350.0
172,14.4,5.0,0.0,100.0,100.0,350.0
173,14.8,5.0,55.199999,100.0,100.0,555.000001
174,15.6,5.0,47.8,100.0,100.0,568.0
175,16.2,5.0,47.8,100.0,100.0,568.0
176,17.0,5.0,47.8,16.699999,16.699999,568.0
177,18.0,5.0,47.8,0.0,0.0,568.0
178,19.0,5.0,47.8,0.0,0.0,568.0
179,20.0,5.0,0.0,0.0,0.0,568.0
180,20.9,5.0,0.0,0.0,0.0,568.0
181,20.9,5.0,0.0,0.0,0.0,568.0
182,20.9,5.0,0.0,0.0,0.0,568.0
183,19.9,5.0,47.8,0.0,0.0,568.0
184,18.8,5.0,47.8,0.0,0.0,568.0
185,17.8,5.0,47.8,0.0,0.0,568.0
186,17.2,5.0,47.8,100.0,100.0,568.0
187,15.5,5.0,44.4,100.0,100.0,568.0
188,13.8,5.0,0.0,100.0,100.0,350.0
189,13.8,5.0,0.0,100.0,100.0,350.0
190,13.8,5.0,0.0,100.0,100.0,350.0
191,13.8,5.0,0.0,100.0,100.0,350.0
192,13.8,5.0,0.0,100.0,100.0,350.0
193,13.8,5.0,0.0,100.0,100.0,350.0
194,13.8,5.0,0.0,100.0,100.0,350.0
195,13.8,5.0,0.0,100.0,100.0,350.0
196,13.8,5.0,0.0,100.0,100.0,350.0
197,14.5,5.0,58.7,100.0,100.0,523.000006
198,16.3,5.0,52.1,100.0,100.0,582.0
199,16.4,5.0,52.1,100.0,100.0,582.0
200,17.3,5.0,52.1,16.699999,16.699999,582.0
201,18.3,5.0,52.1,0.0,0.0,582.0
202,19.3,5.0,52.1,0.0,0.0,582.0
203,19.3,5.0,52.1,0.0,0.0,582.0
204,19.8,5.0,52.1,0.0,0.0,582.0
205,20.3,5.0,52.1,0.0,0.0,582.0
206,20.3,5.0,52.1,0.0,0.0,582.0
207,19.7,5.0,52.1,0.0,0.0,582.0
208,18.8,5.0,52.1,0.0,0.0,582.0
209,17.8,5.0,52.1,0.0,0.0,582.0
210,17.3,5.0,52.1,100.0,100.0,582.0
211,15.9,5.0,50.0,100.0,100.0,582.0
212,14.5,5.0,0.0,100.0,100.0,350.0
213,14.5,5.0,0.0,100.0,100.0,350.0
214,14.5,5.0,0.0,100.0,100.0,350.0
215,14.5,5.0,0.0,100.0,100.0,350.0
216,14.5,5.0,0.0,100.0,100.0,350.0
217,14.5,5.0,0.0,100.0,100.0,350.0
218,14.5,5.0,0.0,100.0,100.0,350.0
219,14.5,5.0,0.0,100.0,100.0,350.0
220,14.5,5.0,0.0,100.0,100.0,350.0
221,15.1,5.0,66.999998,100.0,100.0,617.000003
222,15.7,5.0,48.1,100.0,100.0,644.0
223,16.0,5.0,48.1,100.0,100.0,644.0
224,16.9,5.0,48.1,0.0,0.0,644.0
225,17.9,5.0,48.1,0.0,0.0,644.0
226,18.9,5.0,48.1,0.0,0.0,644.0
227,19.3,5.0,48.1,0.0,0.0,644.0
228,19.3,5.0,48.1,0.0,0.0,644.0
229,20.2,5.0,48.1,0.0,0.0,644.0
230,20.3,5.0,48.1,0.0,0.0,644.0
231,20.3,5.0,48.1,0.0,0.0,644.0
232,19.0,5.0,48.1,0.0,0.0,644.0
233,17.7,5.0,48.1,0.0,0.0,644.0
234,17.0,5.0,48.1,100.0,100.0,644.0
235,15.4,5.0,48.1,100.0,100.0,644.0
236,13.8,5.0,0.0,100.0,100.0,350.0
237,13.8,5.0,0.0,100.0,100.0,350.0
238,13.8,5.0,0.0,100.0,100.0,350.0
239,13.8,5.0,0.0,100.0,100.0,350.0
240,13.8,5.0,0.0,100.0,100.0,350.0
241,13.8,5.0,0.0,100.0,100.0,350.0
242,13.8,5.0,0.0,100.0,100.0,350.0
243,13.8,5.0,0.0,100.0,100.0,350.0
244,13.8,5.0,0.0,100.0,100.0,350.0
245,14.8,5.0,131.09999,100.0,100.0,719.999986
246,14.9,5.0,29.7,100.0,100.0,583.0
247,15.7,5.0,29.7,100.0,100.0,583.0
248,16.6,5.0,29.7,0.0,0.0,583.0
249,17.6,5.0,29.7,0.0,0.0,583.0
250,18.6,5.0,0.0,0.0,0.0,583.0
251,19.6,5.0,0.0,0.0,0.0,583.0
252,20.4,5.0,0.0,0.0,0.0,583.0
253,21.0,5.0,0.0,0.0,0.0,583.0
254,21.0,5.0,0.0,0.0,0.0,583.0
255,20.4,5.0,0.0,0.0,0.0,583.0
256,19.0,5.0,0.0,0.0,0.0,583.0
257,17.7,5.0,29.7,0.0,0.0,583.0
258,17.0,5.0,29.7,100.0,100.0,583.0
259,15.0,5.0,29.7,100.0,100.0,583.0
260,13.0,5.0,0.0,100.0,100.0,350.0
261,13.0,5.0,0.0,100.0,100.0,350.0
262,13.0,5.0,0.0,100.0,100.0,350.0
263,13.0,5.0,0.0,100.0,100.0,350.0
264,13.0,5.0,0.0,100.0,100.0,350.0
265,13.0,5.0,0.0,100.0,100.0,350.0
266,13.0,5.0,0.0,100.0,100.0,350.0
267,13.0,5.0,0.0,100.0,100.0,350.0
268,13.0,5.0,0.0,100.0,100.0,350.0
269,13.9,5.0,115.599991,100.0,100.0,535.000014
270,14.9,5.0,24.9,100.0,100.0,672.0
271,15.8,5.0,24.9,100.0,100.0,672.0
272,16.9,5.0,24.9,0.0,0.0,672.0
273,18.1,5.0,24.9,0.0,0.0,672.0
274,19.3,5.0,0.0,0.0,0.0,672.0
275,20.4,5.0,0.0,0.0,0.0,672.0
276,21.4,5.0,0.0,0.0,0.0,672.0
277,21.4,5.0,0.0,0.0,0.0,672.0
278,21.4,5.0,0.0,0.0,0.0,672.0
279,20.2,5.0,0.0,0.0,0.0,672.0
280,19.0,5.0,24.9,0.0,0.0,672.0
281,17.9,5.0,24.9,0.0,0.0,672.0
282,17.2,5.0,24.9,100.0,100.0,672.0
283,15.2,5.0,24.9,100.0,100.0,672.0
284,13.0,5.0,0.0,100.0,100.0,350.0
285,13.0,5.0,0.0,100.0,100.0,350.0
286,13.0,5.0,0.0,100.0,100.0,350.0
287,13.0,5.0,0.0,100.0,100.0,350.0
288,13.0,5.0,0.0,100.0,100.0,350.0
289,13.0,5.0,0.0,100.0,100.0,350.0
290,13.0,5.0,0.0,100.0,100.0,350.0
291,13.0,5.0,0.0,100.0,100.0,350.0
292,13.0,5.0,0.0,100.0,100.0,350.0
293,14.0,5.0,73.499997,100.0,100.0,545.00002
294,16.5,5.0,45.9,100.0,100.0,747.0
295,16.5,5.0,45.9,100.0,100.0,747.0
296,17.5,5.0,45.9,0.0,0.0,747.0
297,18.5,5.0,45.9,0.0,0.0,747.0
298,19.3,5.0,45.9,0.0,0.0,747.0
299,19.3,5.0,0.0,0.0,0.0,747.0
300,20.1,5.0,0.0,0.0,0.0,747.0
301,20.3,5.0,0.0,0.0,0.0,747.0
302,20.3,5.0,0.0,0.0,0.0,747.0
303,19.6,5.0,0.0,0.0,0.0,747.0
304,18.8,5.0,45.9,0.0,0.0,747.0
305,18.0,5.0,45.9,0.0,0.0,747.0
306,17.5,5.0,45.9,100.0,100.0,747.0
307,16.1,5.0,45.9,100.0,100.0,747.0
308,14.7,5.0,0.0,100.0,100.0,350.0
309,14.7,5.0,0.0,100.0,100.0,350.0
310,14.7,5.0,0.0,100.0,100.0,350.0
311,14.7,5.0,0.0,100.0,100.0,350.0
312,14.7,5.0,0.0,100.0,100.0,350.0
313,14.7,5.0,0.0,100.0,100.0,350.0
314,14.7,5.0,0.0,100.0,100.0,350.0
315,14.7,5.0,0.0,100.0,100.0,350.0
316,14.7,5.0,0.0,100.0,100.0,350.0
317,14.0,5.0,53.599999,100.0,100.0,565.000016
318,16.1,5.0,45.4,100.0,100.0,727.0
319,16.1,5.0,45.4,100.0,100.0,727.0
320,17.1,5.0,45.4,0.0,0.0,727.0
321,18.1,5.0,45.4,0.0,0.0,727.0
322,19.1,5.0,45.4,0.0,0.0,727.0
323,19.1,5.0,45.4,0.0,0.0,727.0
324,19.1,5.0,0.0,0.0,0.0,727.0
325,19.9,5.0,0.0,0.0,0.0,727.0
326,20.1,5.0,0.0,0.0,0.0,727.0
327,20.1,5.0,0.0,0.0,0.0,727.0
328,19.1,5.0,0.0,0.0,0.0,727.0
329,17.9,5.0,45.4,0.0,0.0,727.0
330,17.1,5.0,45.4,100.0,100.0,727.0
331,15.7,5.0,45.4,100.0,100.0,727.0
332,14.2,5.0,0.0,100.0,100.0,350.0
333,14.2,5.0,0.0,100.0,100.0,350.0
334,14.2,5.0,0.0,100.0,100.0,350.0
335,14.2,5.0,0.0,100.0,100.0,350.0
336,14.2,5.0,0.0,100.0,100.0,350.0
337,14.2,5.0,0.0,100.0,100.0,350.0
338,14.2,5.0,0.0,100.0,100.0,350.0
339,14.2,5.0,0.0,100.0,100.0,350.0
340,14.2,5.0,0.0,100.0,100.0,350.0
341,14.4,5.0,68.999998,100.0,100.0,522.000015
342,16.2,5.0,48.7,100.0,100.0,670.0
343,16.5,5.0,48.7,83.300001,83.300001,670.0
344,17.5,5.0,48.7,0.0,0.0,670.0
345,18.5,5.0,48.7,0.0,0.0,670.0
346,19.5,5.0,48.7,0.0,0.0,670.0
347,20.4,5.0,0.0,0.0,0.0,670.0
348,21.0,5.0,0.0,0.0,0.0,670.0
349,21.0,5.0,0.0,0.0,0.0,670.0
350,20.6,5.0,48.7,0.0,0.0,670.0
351,19.8,5.0,48.7,0.0,0.0,670.0
352,18.9,5.0,48.7,0.0,0.0,670.0
353,18.1,5.0,48.7,0.0,0.0,670.0
354,17.6,5.0,48.7,100.0,100.0,670.0
355,16.0,5.0,48.7,100.0,100.0,670.0
356,14.2,5.0,0.0,100.0,100.0,350.0
357,14.2,5.0,0.0,100.0,100.0,350.0
358,14.2,5.0,0.0,100.0,100.0,350.0
359,14.2,5.0,0.0,100.0,100.0,350.0
360,14.2,5.0,0.0,100.0,100.0,350.0
361,14.2,5.0,0.0,100.0,100.0,350.0
362,14.2,5.0,0.0,100.0,100.0,350.0
363,14.2,5.0,0.0,100.0,100.0,350.0
364,14.2,5.0,0.0,100.0,100.0,350.0
365,14.6,5.0,53.999998,100.0,100.0,560.000013
366,15.2,5.0,38.1,100.0,100.0,688.0
367,15.9,5.0,38.1,83.300001,83.300001,688.0
368,16.9,5.0,38.1,0.0,0.0,688.0
369,17.9,5.0,38.1,0.0,0.0,688.0
370,18.9,5.0,38.1,0.0,0.0,688.0
371,20.0,5.0,38.1,0.0,0.0,688.0
372,21.0,5.0,0.0,0.0,0.0,688.0
373,21.2,5.0,0.0,0.0,0.0,688.0
374,21.2,5.0,38.1,0.0,0.0,688.0
375,20.3,5.0,38.1,0.0,0.0,688.0
376,19.1,5.0,38.1,0.0,0.0,688.0
377,18.0,5.0,38.1,0.0,0.0,688.0
378,17.2,5.0,38.1,100.0,100.0,688.0
379,15.4,5.0,38.1,100.0,100.0,688.0
380,13.1,5.0,0.0,100.0,100.0,350.0
381,13.1,5.0,0.0,100.0,100.0,350.0
382,13.1,5.0,0.0,100.0,100.0,350.0
383,13.1,5.0,0.0,100.0,100.0,350.0
384,13.1,5.0,0.0,100.0,100.0,350.0
385,13.1,5.0,0.0,100.0,100.0,350.0
386,13.1,5.0,0.0,100.0,100.0,350.0
387,13.1,5.0,0.0,100.0,100.0,350.0
388,13.1,5.0,0.0,100.0,100.0,350.0
389,16.1,5.0,3e-06,100.0,100.0,550.000017
390,15.1,5.0,28.5,100.0,100.0,723.0
391,15.9,5.0,28.5,83.300001,83.300001,723.0
392,16.9,5.0,28.5,0.0,0.0,723.0
393,17.9,5.0,28.5,0.0,0.0,723.0
394,18.9,5.0,0.0,0.0,0.0,723.0
395,19.9,5.0,0.0,0.0,0.0,723.0
396,20.9,5.0,0.0,0.0,0.0,723.0
397,21.2,5.0,0.0,0.0,0.0,723.0
398,21.2,5.0,0.0,0.0,0.0,723.0
399,20.4,5.0,0.0,0.0,0.0,723.0
400,19.2,5.0,0.0,0.0,0.0,723.0
401,18.0,5.0,28.5,0.0,0.0,723.0
402,17.1,5.0,28.5,100.0,100.0,723.0
403,15.3,5.0,28.5,100.0,100.0,723.0
404,13.0,5.0,0.0,100.0,100.0,350.0
405,13.0,5.0,0.0,100.0,100.0,350.0
406,13.0,5.0,0.0,100.0,100.0,350.0
407,13.0,5.0,0.0,100.0,100.0,350.0
408,13.0,5.0,0.0,100.0,100.0,350.0
409,13.0,5.0,0.0,100.0,100.0,350.0
410,13.0,5.0,0.0,100.0,100.0,350.0
411,13.0,5.0,0.0,100.0,100.0,350.0
412,13.0,5.0,0.0,100.0,100.0,350.0
413,15.5,5.0,59.999999,100.0,100.0,538.000005
414,16.4,5.0,48.9,100.0,100.0,590.0
415,16.5,5.0,48.9,83.300001,83.300001,590.0
416,17.5,5.0,48.9,0.0,0.0,590.0
417,18.5,5.0,48.9,0.0,0.0,590.0
418,18.6,5.0,48.9,0.0,0.0,590.0
419,18.6,5.0,48.9,0.0,0.0,590.0
420,18.6,5.0,48.9,0.0,0.0,590.0
421,18.6,5.0,48.9,0.0,0.0,590.0
422,19.6,5.0,48.9,0.0,0.0,590.0
423,19.6,5.0,48.9,0.0,0.0,590.0
424,19.6,5.0,48.9,0.0,0.0,590.0
425,18.2,5.0,48.9,0.0,0.0,590.0
426,17.2,5.0,48.9,100.0,100.0,590.0
427,15.7,5.0,48.9,100.0,100.0,590.0
428,14.8,5.0,0.0,100.0,100.0,350.0
429,14.8,5.0,0.0,100.0,100.0,350.0
430,14.8,5.0,0.0,100.0,100.0,350.0
431,14.8,5.0,0.0,100.0,100.0,350.0
432,14.8,5.0,0.0,100.0,100.0,350.0
433,14.8,5.0,0.0,100.0,100.0,350.0
434,14.8,5.0,0.0,100.0,100.0,350.0
435,14.8,5.0,0.0,100.0,100.0,350.0
436,14.8,5.0,0.0,100.0,100.0,350.0
437,14.8,5.0,71.199996,100.0,100.0,711.999988
438,15.6,5.0,34.6,100.0,100.0,589.0
439,16.3,5.0,34.6,83.300001,83.300001,589.0
440,17.4,5.0,34.6,0.0,0.0,589.0
441,18.5,5.0,34.6,0.0,0.0,589.0
442,19.6,5.0,0.0,0.0,0.0,589.0
443,20.6,5.0,0.0,0.0,0.0,589.0
444,21.3,5.0,0.0,0.0,0.0,589.0
445,21.3,5.0,0.0,0.0,0.0,589.0
446,21.1,5.0,0.0,0.0,0.0,589.0
447,20.1,5.0,0.0,0.0,0.0,589.0
448,19.1,5.0,34.6,0.0,0.0,589.0
449,18.2,5.0,34.6,0.0,0.0,589.0
450,17.4,5.0,34.6,100.0,100.0,589.0
451,15.8,5.0,34.6,100.0,100.0,589.0
452,13.5,5.0,0.0,100.0,100.0,350.0
453,13.5,5.0,0.0,100.0,100.0,350.0
454,13.5,5.0,0.0,100.0,100.0,350.0
455,13.5,5.0,0.0,100.0,100.0,350.0
456,13.5,5.0,0.0,100.0,100.0,350.0
457,13.5,5.0,0.0,100.0,100.0,350.0
458,13.5,5.0,0.0,100.0,100.0,350.0
459,13.5,5.0,0.0,100.0,100.0,350.0
460,13.5,5.0,0.0,100.0,100.0,350.0
461,14.8,5.0,54.0,100.0,100.0,563.000001
462,16.7,5.0,47.2,100.0,100.0,574.0
463,16.9,5.0,47.2,66.700001,66.700001,574.0
464,17.9,5.0,47.2,0.0,0.0,574.0
465,18.9,5.0,47.2,0.0,0.0,574.0
466,19.3,5.0,47.2,0.0,0.0,574.0
467,19.3,5.0,47.2,0.0,0.0,574.0
468,20.1,5.0,47.2,0.0,0.0,574.0
469,20.3,5.0,47.2,0.0,0.0,574.0
470,20.3,5.0,47.2,0.0,0.0,574.0
471,19.6,5.0,47.2,0.0,0.0,574.0
472,18.9,5.0,47.2,0.0,0.0,574.0
473,18.2,5.0,47.2,0.0,0.0,574.0
474,17.6,5.0,47.2,100.0,100.0,574.0
475,16.4,5.0,47.2,100.0,100.0,574.0
476,14.8,5.0,0.0,100.0,100.0,350.0
477,14.8,5.0,0.0,100.0,100.0,350.0
478,14.8,5.0,0.0,100.0,100.0,350.0
479,14.8,5.0,0.0,100.0,100.0,350.0
480,14.8,5.0,0.0,100.0,100.0,350.0
481,14.8,5.0,0.0,100.0,100.0,350.0
482,14.8,5.0,0.0,100.0,100.0,350.0
483,14.8,5.0,0.0,100.0,100.0,350.0
484,14.8,5.0,0.0,100.0,100.0,350.0
485,15.2,5.0,71.699998,100.0,100.0,721.999995
486,16.1,5.0,50.7,100.0,100.0,674.0
487,16.4,5.0,50.7,66.700001,66.700001,674.0
488,17.4,5.0,50.7,0.0,0.0,674.0
489,18.4,5.0,50.7,0.0,0.0,674.0
490,19.0,5.0,50.7,0.0,0.0,674.0
491,19.0,5.0,50.7,0.0,0.0,674.0
492,19.0,5.0,0.0,0.0,0.0,674.0
493,19.6,5.0,0.0,0.0,0.0,674.0
494,20.0,5.0,0.0,0.0,0.0,674.0
495,20.0,5.0,0.0,0.0,0.0,674.0
496,19.4,5.0,0.0,0.0,0.0,674.0
497,18.1,5.0,50.7,0.0,0.0,674.0
498,17.1,5.0,50.7,100.0,100.0,674.0
499,15.9,5.0,50.7,100.0,100.0,674.0
500,14.1,5.0,0.0,100.0,100.0,350.0
501,14.1,5.0,0.0,100.0,100.0,350.0
502,14.1,5.0,0.0,100.0,100.0,350.0
503,14.1,5.0,0.0,100.0,100.0,350.0
504,14.1,5.0,0.0,100.0,100.0,350.0
505,14.1,5.0,0.0,100.0,100.0,350.0
506,14.1,5.0,0.0,100.0,100.0,350.0
507,14.1,5.0,0.0,100.0,100.0,350.0
508,14.1,5.0,0.0,100.0,100.0,350.0
509,15.8,5.0,71.999999,100.0,100.0,719.999997
510,15.3,5.0,57.7,100.0,100.0,690.0
511,16.1,5.0,57.7,66.700001,66.700001,690.0
512,17.2,5.0,57.7,0.0,0.0,690.0
513,18.2,5.0,57.7,0.0,0.0,690.0
514,19.3,5.0,57.7,0.0,0.0,690.0
515,20.4,5.0,57.7,0.0,0.0,690.0
516,18.0,5.0,72.1,0.0,0.0,828.0
517,22.7,5.0,64.3,0.0,0.0,838.0
518,22.7,5.0,64.3,0.0,0.0,838.0
519,21.3,0.0,65.9,0.0,0.0,796.0
520,19.9,0.0,57.8,0.0,0.0,916.0
521,18.6,0.0,60.9,0.0,0.0,704.0
522,17.4,0.0,60.9,100.0,100.0,704.0
523,16.1,0.0,60.9,100.0,100.0,704.0
524,14.0,0.0,0.0,100.0,100.0,400.0
525,14.0,0.0,0.0,100.0,100.0,400.0
526,14.0,0.0,0.0,100.0,100.0,400.0
527,14.0,0.0,0.0,100.0,100.0,400.0
528,14.0,0.0,0.0,100.0,100.0,400.0
529,14.0,0.0,0.0,100.0,100.0,400.0
530,14.0,0.0,0.0,100.0,100.0,400.0
