,Tair,Rhair,CO2air,PARin
124,16.4,74.9,618.000001,156.0
125,16.5,74.5,605.999999,157.0
126,16.6,74.5,661.0,157.0
127,16.5,74.1,611.999999,157.0
128,16.7,74.5,605.999999,157.0
129,16.8,74.1,729.0,164.0
130,14.1,82.6,645.0,16.999999
131,13.9,83.4,693.999999,29.999999
132,13.6,83.6,611.0,44.0
133,14.1,78.3,641.0,86.000001
134,15.9,75.7,626.0,98.000001
135,16.2,76.9,606.0,78.0
136,17.5,71.3,613.0,239.999997
137,14.7,78.4,645.0,3.0
138,13.6,80.2,606.0,1.0
139,14.4,78.8,571.000001,1.0
140,13.7,79.0,526.0,0.0
141,14.2,78.0,511.0,0.0
142,13.9,79.1,484.000001,0.0
143,14.2,77.1,463.0,0.0
144,13.9,79.6,454.0,0.0
145,15.7,70.3,639.000001,165.0
146,15.2,70.3,614.999999,164.0
147,15.3,70.3,633.0,163.0
148,15.3,70.3,669.000001,164.0
149,15.3,70.4,639.000001,164.0
150,15.5,71.1,660.0,165.0
151,15.5,71.3,603.0,164.0
152,15.5,71.7,620.0,164.0
153,15.4,71.5,644.0,173.0
154,15.9,70.8,634.000001,218.0
155,18.0,69.4,610.0,282.999997
156,20.8,68.2,663.0,291.0
157,22.9,70.5,621.000001,297.999995
158,22.4,73.399999,601.000012,308.999995
159,23.5,62.3,584.0,212.0
160,21.9,70.3,705.000001,217.0
161,18.3,72.0,675.0,22.0
162,17.6,74.4,663.0,0.0
163,16.0,79.6,640.0,0.0
164,16.2,76.1,618.0,0.0
165,15.7,77.6,598.0,1.0
166,16.2,79.3,592.0,0.0
167,16.1,76.4,575.0,0.0
168,16.6,76.6,561.0,0.0
169,17.5,74.8,631.0,163.0
170,17.4,73.7,650.0,163.0
171,17.5,74.2,620.0,163.0
172,17.7,74.8,600.000001,162.0
173,17.7,74.9,617.0,162.0
174,17.6,74.9,658.0,163.0
175,17.7,74.8,611.0,163.0
176,17.7,74.7,632.0,162.0
177,17.2,76.4,669.0,186.0
178,18.8,71.6,628.000001,210.0
179,19.8,69.1,655.999996,262.0
180,19.2,67.3,576.0,313.0
181,20.1,68.4,674.999996,314.0
182,20.1,64.300001,651.999999,288.0
183,19.6,66.8,658.0,242.0
184,18.6,72.099999,561.000005,218.0
185,18.1,70.1,590.0,21.0
186,16.4,79.5,573.0,0.0
187,15.7,83.2,564.0,0.0
188,16.4,79.8,558.0,0.0
189,16.0,82.6,549.0,0.0
190,15.4,85.0,534.0,1.0
191,18.6,72.8,532.0,1.0
192,18.2,76.6,531.0,0.0
193,19.4,72.3,645.0,162.0
194,19.0,71.6,606.0,162.0
195,19.2,71.4,652.0,162.0
196,19.0,71.9,612.000001,163.0
197,19.5,75.3,759.999999,162.0
198,19.6,77.1,697.0,163.0
199,19.4,78.1,652.0,162.0
200,19.3,76.9,613.0,163.0
201,18.3,76.5,649.0,163.0
202,19.6,70.5,622.0,229.0
203,20.6,70.2,608.999999,271.0
204,21.8,71.6,639.0,248.0
205,21.6,70.8,615.999998,210.999998
206,20.5,73.1,645.999999,136.0
207,20.0,73.2,608.0,107.0
208,18.3,73.4,658.0,73.999999
209,18.3,71.0,628.0,13.0
210,19.7,66.9,612.0,0.0
211,19.2,73.4,606.000001,0.0
212,18.3,77.5,586.0,0.0
213,18.6,77.9,575.0,1.0
214,19.0,76.8,567.0,0.0
215,19.2,76.7,559.0,0.0
216,18.9,78.0,547.0,0.0
217,20.1,72.8,686.000001,160.0
218,20.2,71.0,634.0,150.0
219,19.6,74.0,707.0,144.0
220,19.4,77.7,659.000001,135.0
221,19.0,78.4,616.999999,128.0
222,19.7,73.4,661.0,120.0
223,19.6,72.0,626.0,111.0
224,19.0,74.7,692.000001,104.0
225,19.6,71.8,658.0,100.0
226,20.5,69.5,632.0,328.000001
227,21.9,71.7,685.000002,96.999999
228,21.5,72.0,714.0,204.0
229,21.3,69.7,666.999998,252.000005
230,21.2,71.5,643.999999,278.999999
231,21.5,70.6,606.0,283.0
232,21.1,71.1,647.0,209.000002
233,19.5,71.6,675.0,300.0
234,22.8,63.4,667.0,294.0
235,19.4,65.8,608.999999,0.0
236,18.7,73.7,603.0,0.0
237,18.6,76.3,596.0,0.0
238,18.7,75.6,588.0,0.0
239,19.1,72.7,577.0,0.0
240,19.2,71.6,565.0,2.0
241,20.5,66.7,711.0,161.0
242,20.1,65.5,631.999999,162.0
243,19.7,67.8,692.0,162.0
244,19.4,72.6,620.000001,162.0
245,19.7,66.9,688.0,162.0
246,19.7,66.3,605.0,162.0
247,19.7,67.3,621.000001,161.0
248,19.6,66.7,641.0,161.0
249,20.1,70.1,652.0,197.0
250,19.5,69.9,674.999993,208.000001
251,21.0,69.2,604.999999,238.0
252,22.3,72.4,639.0,125.0
253,24.4,70.0,618.000001,199.999996
254,22.3,72.1,657.999999,85.000005
255,20.8,69.9,603.0,236.0
256,21.0,71.2,690.000001,230.000001
257,18.8,70.1,644.0,34.0
258,20.0,67.1,628.0,1.0
259,18.3,75.4,610.0,0.0
260,18.7,72.9,601.0,0.0
261,18.9,70.8,593.0,0.0
262,18.8,70.2,586.0,0.0
263,18.9,68.9,582.0,0.0
264,17.8,66.3,575.0,0.0
265,18.3,67.5,685.000001,161.0
266,18.1,65.2,642.0,161.0
267,17.2,67.9,603.0,161.0
268,17.7,68.8,627.999998,162.0
269,17.3,71.8,630.999999,162.0
270,18.1,67.7,622.0,161.0
271,17.5,68.4,650.0,161.0
272,17.2,70.4,616.0,161.0
273,18.1,67.6,636.0,181.0
274,18.2,67.5,597.000001,215.0
275,20.9,70.6,624.0,255.0
276,20.9,74.8,588.0,139.0
277,20.7,67.899999,580.000007,134.999999
278,22.2,69.099999,665.999997,142.0
279,21.6,72.7,599.0,157.0
280,21.8,69.800001,600.000001,152.000001
281,18.7,71.5,660.999999,26.0
282,17.6,71.4,630.0,1.0
283,17.2,77.7,622.0,1.0
284,17.0,73.8,606.0,1.0
285,16.6,76.9,594.0,1.0
286,16.9,77.1,583.0,0.0
287,17.5,74.4,569.0,0.0
288,20.2,63.8,554.0,0.0
289,20.8,63.9,688.0,161.0
290,20.0,65.6,619.999999,161.0
291,19.8,67.1,646.0,161.0
292,19.7,67.7,647.999995,161.0
293,19.9,66.6,601.000001,161.0
294,19.9,66.6,619.0,161.0
295,20.1,66.6,625.0,161.0
296,20.2,67.8,633.999999,161.0
297,20.8,71.2,665.0,179.0
298,20.4,68.3,605.0,215.0
299,21.0,71.8,613.999999,203.999995
300,21.9,70.0,618.0,198.0
301,23.1,72.6,616.0,250.000001
302,22.4,70.6,635.999999,256.0
303,22.0,72.1,640.0,194.0
304,21.2,70.3,673.000001,232.0
305,20.1,71.0,614.0,32.999999
306,20.4,67.7,587.0,0.0
307,20.0,73.9,579.0,0.0
308,19.1,77.9,558.0,0.0
309,19.9,75.5,550.0,0.0
310,19.9,77.4,536.0,0.0
311,19.8,77.9,526.0,0.0
312,18.3,80.2,500.0,0.0
313,18.7,73.2,587.000003,160.0
314,18.5,61.9,644.999996,160.0
315,18.3,63.4,647.0,160.0
316,18.4,63.3,726.999986,161.0
317,18.5,62.4,581.000011,160.0
318,18.5,63.0,590.0,160.0
319,18.7,64.1,592.000002,160.0
320,18.0,71.0,616.0,161.0
321,18.1,73.5,639.0,169.0
322,18.1,75.8,621.999998,235.999998
323,18.9,73.9,656.999999,278.000001
324,20.7,71.4,626.0,360.0
325,22.8,57.400002,638.00001,65.000011
326,20.9,68.599999,678.999996,144.999998
327,19.5,73.9,578.0,171.0
328,21.0,69.3,652.0,136.0
329,19.2,69.4,634.0,31.999999
330,16.2,79.5,601.0,2.0
331,17.5,80.1,592.0,0.0
332,16.2,83.0,564.0,0.0
333,15.8,81.6,551.0,0.0
334,16.0,80.4,543.0,0.0
335,15.6,81.2,536.0,1.0
336,15.2,81.9,539.0,1.0
337,16.3,76.9,679.0,160.0
338,16.6,75.5,611.999999,161.0
339,16.8,74.0,606.0,160.0
340,17.1,73.5,622.000002,160.0
341,16.8,74.2,631.999998,160.0
342,17.0,72.0,693.0,160.0
343,17.2,71.5,604.000002,160.0
344,17.1,73.2,635.999999,159.0
345,17.3,75.5,659.0,181.0
346,19.3,70.0,600.000001,172.000005
347,21.2,69.5,604.999999,149.000004
348,20.1,68.4,589.0,261.0
349,20.2,71.8,593.999998,285.999996
350,19.7,68.5,611.000003,251.999997
351,19.3,71.5,626.0,208.0
352,17.3,74.2,633.000001,181.0
353,16.3,77.1,655.999999,6.0
354,15.7,78.8,612.0,0.0
355,14.8,83.0,575.0,0.0
356,15.1,81.6,548.0,0.0
357,15.0,82.7,534.0,1.0
358,16.3,80.0,529.0,0.0
359,17.2,78.9,526.0,1.0
360,18.3,78.8,520.0,0.0
361,18.8,76.9,643.0,159.0
362,19.4,74.0,600.000003,160.0
363,19.4,75.9,663.0,159.0
364,19.0,78.4,601.000001,159.0
365,18.8,78.5,677.999998,159.0
366,18.8,81.8,603.0,160.0
367,18.4,79.7,699.000001,159.0
368,18.8,81.9,627.0,158.0
369,19.9,75.3,680.0,163.0
370,22.3,72.7,669.999992,246.999999
371,23.7,73.1,601.000001,256.000001
372,22.4,74.6,623.0,224.0
373,21.7,74.9,606.000001,262.999996
374,21.2,76.4,667.0,230.999997
375,21.0,76.8,599.0,205.0
376,20.7,76.0,636.000001,168.000002
377,19.5,79.0,650.0,13.999999
378,19.7,79.6,603.0,0.0
379,18.2,84.4,531.0,0.0
380,18.2,83.5,492.0,0.0
381,18.0,82.6,471.0,0.0
382,17.1,84.9,449.0,1.0
383,16.5,86.4,427.0,1.0
384,16.1,86.9,409.0,0.0
385,16.1,86.3,656.000001,40.0
386,16.2,83.1,687.999998,112.000003
387,16.3,80.0,643.0,144.0
388,16.3,77.1,661.999997,142.0
389,16.3,76.9,611.999998,144.0
390,16.3,77.4,633.0,144.0
391,16.3,76.0,586.000003,144.0
392,16.2,77.1,651.999999,144.0
393,16.6,73.5,593.0,78.0
394,17.7,74.6,657.0,117.0
395,20.4,76.399999,595.000001,93.0
396,21.5,68.4,721.0,120.0
397,21.5,64.400001,613.000003,96.000004
398,21.2,63.100001,545.000011,68.000009
399,21.1,67.8,647.0,147.0
400,20.5,69.7,606.000001,139.000001
401,18.2,76.1,605.0,35.0
402,15.7,80.7,576.0,3.0
403,14.8,83.5,561.0,0.0
404,15.5,82.3,559.0,0.0
405,15.2,83.0,546.0,0.0
406,14.9,83.9,532.0,0.0
407,14.6,85.6,519.0,1.0
408,14.3,86.4,512.0,1.0
409,14.1,87.0,503.0,0.0
410,15.7,81.8,638.999999,111.000003
411,16.2,78.0,662.0,144.0
412,16.3,76.2,638.000003,144.0
413,16.3,77.7,622.999999,144.0
414,16.2,78.0,619.0,144.0
415,16.1,77.7,611.999999,144.0
416,16.1,78.9,663.0,77.0
417,16.0,83.3,607.0,83.0
418,15.4,86.4,600.0,93.0
419,16.0,85.4,656.000003,129.999999
420,16.8,82.2,604.0,202.0
421,17.2,79.7,632.000001,130.000005
422,17.2,77.3,632.999999,234.999993
423,18.8,72.0,600.0,166.0
424,18.1,68.1,612.000002,155.000005
425,16.7,72.3,612.999998,38.999999
426,14.2,77.1,472.0,1.0
427,12.7,79.3,431.0,0.0
428,13.1,76.8,422.0,0.0
429,14.7,68.2,425.0,0.0
430,16.1,63.7,421.0,0.0
431,17.7,59.5,418.0,0.0
432,18.7,61.7,421.0,1.0
433,19.2,62.0,427.0,0.0
434,19.6,61.3,652.999999,106.000003
435,19.1,63.1,612.0,138.0
436,18.8,61.8,639.999996,137.0
437,19.1,63.1,625.999999,138.0
438,18.9,63.7,624.0,137.0
439,19.0,64.0,607.000001,138.0
440,19.6,67.2,612.999999,144.0
441,23.1,68.9,629.0,173.0
442,23.3,68.9,652.000001,172.000001
443,22.7,69.2,645.999999,187.000004
444,22.4,70.5,625.0,271.0
445,24.2,70.7,644.000001,236.000003
446,23.2,71.0,638.999999,233.999996
447,21.6,70.2,634.0,203.0
448,22.7,70.3,607.000001,186.0
449,21.7,70.0,627.999999,7.0
450,20.3,70.3,586.0,0.0
451,18.3,78.3,560.0,0.0
452,19.2,72.0,540.0,0.0
453,18.8,74.9,514.0,0.0
454,18.9,75.3,506.0,0.0
455,16.6,73.6,439.0,0.0
456,15.5,75.5,416.0,0.0
457,14.5,79.3,412.0,0.0
458,15.6,77.9,625.999999,113.000003
459,15.5,72.4,609.0,146.0
460,15.4,72.1,619.000002,146.0
461,15.3,72.4,679.999997,145.0
462,15.6,74.4,597.0,146.0
463,15.7,76.1,645.000002,145.0
464,16.4,76.3,656.999999,145.0
465,16.8,76.9,635.0,168.0
466,17.7,76.2,655.000001,202.0
467,17.8,76.1,666.0,204.999999
468,17.1,76.0,604.0,186.0
469,17.1,76.9,633.0,183.0
470,16.7,78.0,638.999999,176.999999
471,17.0,76.6,680.0,167.0
472,16.7,77.9,612.000001,151.000001
473,16.1,79.0,661.999999,7.0
474,15.2,82.9,569.0,0.0
475,15.4,84.6,511.0,1.0
476,15.2,80.7,411.0,1.0
477,15.1,84.2,398.0,0.0
478,14.9,82.6,398.0,0.0
479,15.5,78.6,408.0,1.0
480,15.2,79.7,411.0,0.0
481,15.3,81.1,423.0,0.0
482,16.7,75.4,616.999999,112.000003
483,16.5,74.4,643.0,145.0
484,16.4,74.8,628.000001,145.0
485,16.3,74.0,625.999999,146.0
486,16.6,75.6,623.0,145.0
487,16.3,76.0,646.000002,146.0
488,15.9,77.9,711.999998,78.0
489,17.9,67.0,686.0,81.0
490,18.2,68.2,605.0,89.0
491,18.0,68.1,604.999999,107.0
492,17.7,68.6,655.0,127.0
493,17.4,72.6,659.999999,160.999995
494,17.5,71.8,629.999999,140.0
495,18.8,70.4,601.0,213.0
496,18.4,71.9,595.000001,218.999997
497,18.0,73.1,605.999999,43.0
498,15.8,80.0,586.0,5.0
499,15.7,82.2,567.0,0.0
500,15.2,84.1,534.0,1.0
501,15.2,82.5,520.0,0.0
502,15.0,83.0,515.0,0.0
503,14.3,84.0,509.0,0.0
504,13.9,84.6,504.0,0.0
505,13.9,84.1,494.0,0.0
506,15.5,80.1,637.0,110.000003
507,16.0,78.6,745.0,144.0
508,16.1,77.9,659.000001,144.0
509,16.0,76.9,616.0,144.0
510,16.0,78.7,639.0,144.0
511,16.3,78.0,604.0,144.0
512,16.2,81.8,644.000001,78.0
513,16.8,79.4,661.0,112.0
514,18.5,74.8,668.0,203.000002
515,18.6,75.7,641.999999,115.000002
516,17.5,75.6,665.0,142.0
517,18.4,77.3,617.000001,151.000003
518,18.1,78.8,660.999999,166.000002
519,18.6,78.9,601.0,129.0
520,17.6,78.9,644.000001,123.0
521,17.5,80.7,598.000005,25.0
522,16.1,80.9,600.0,5.0
523,16.0,82.7,581.0,0.0
524,15.8,82.4,573.0,0.0
525,15.3,84.1,559.0,0.0
526,15.5,82.4,551.0,0.0
527,16.9,78.7,543.0,0.0
528,17.7,77.6,538.0,0.0
529,17.9,79.2,537.0,0.0
530,18.8,77.6,646.999999,112.000003
531,18.8,77.0,601.0,146.0
532,18.4,78.7,647.0,145.0
533,17.9,80.0,605.0,146.0
534,18.4,77.4,659.0,145.0
535,18.0,78.7,613.000001,145.0
536,18.6,76.1,639.0,79.0
537,19.3,70.5,616.0,114.0
538,21.3,71.0,673.0,124.0
539,23.5,72.0,623.0,101.0
540,24.8,79.6,650.0,131.0
541,26.7,55.400002,638.000003,152.000002
542,23.7,75.5,634.0,178.999999
543,24.8,70.8,613.0,141.0
544,23.4,72.9,677.000001,114.000002
545,20.4,76.4,635.0,31.999999
546,19.0,78.2,609.0,3.0
547,19.4,79.4,600.0,0.0
548,17.6,83.5,573.999999,0.0
549,16.8,83.6,563.0,1.0
550,15.8,83.5,549.0,1.0
551,15.2,85.5,536.0,0.0
552,14.9,85.9,519.0,0.0
553,14.6,86.5,500.0,0.0
554,15.7,78.9,680.999998,112.000003
555,16.1,70.8,690.0,145.0
556,16.0,68.3,648.000004,145.0
557,16.3,67.3,638.999998,146.0
558,15.9,67.4,612.0,146.0
559,16.0,68.4,600.000002,146.0
560,16.2,75.1,649.999999,78.0
561,16.8,77.0,672.0,114.0
562,17.6,75.7,649.999996,182.999999
563,19.8,72.3,627.999996,171.999997
564,19.5,71.9,596.0,255.0
565,17.9,71.6,685.999995,141.000002
566,16.8,72.8,608.999999,191.000001
567,16.4,69.8,640.0,110.0
568,16.8,72.1,601.0,201.99999
569,16.6,74.5,603.0,20.000001
570,15.5,79.4,597.0,5.0
571,14.3,83.0,584.0,1.0
572,14.2,81.3,572.0,0.0
573,13.9,81.0,563.0,0.0
574,14.6,79.9,558.0,1.0
575,15.5,77.2,548.0,0.0
576,15.5,79.0,537.0,1.0
577,16.1,79.8,537.0,0.0
578,17.0,75.8,625.999999,112.000003
579,16.9,75.7,650.0,146.0
580,17.3,76.4,601.0,145.0
581,17.0,77.2,603.0,145.0
582,17.0,80.2,676.0,146.0
583,17.0,81.5,609.000001,145.0
584,17.8,78.8,611.0,78.0
585,18.8,73.2,606.0,120.0
586,19.6,72.3,606.0,186.999995
587,19.1,73.7,651.999999,235.000003
588,20.9,72.4,598.0,279.0
589,21.5,74.199999,601.000006,222.999995
590,22.9,73.9,681.000004,110.000015
591,22.1,73.8,674.0,262.0
592,20.6,70.2,686.000001,165.999993
593,19.4,70.3,619.0,54.000003
594,17.2,73.9,584.0,10.0
595,17.6,74.5,580.0,0.0
596,16.6,81.1,560.999999,0.0
597,15.4,79.0,558.0,0.0
598,15.3,78.4,553.0,0.0
599,14.9,80.6,556.0,0.0
600,15.5,78.7,554.0,0.0
601,15.0,76.0,550.0,0.0
602,15.7,77.7,660.999999,113.000003
603,15.3,76.7,617.0,146.0
604,16.4,72.9,609.0,145.0
605,15.6,76.2,614.0,145.0
606,15.7,77.5,618.0,145.0
607,15.8,79.7,676.000001,146.0
608,16.8,76.5,636.0,145.0
609,18.6,72.4,601.0,182.0
610,19.5,70.6,616.0,129.000004
611,22.8,66.500001,625.999996,103.0
612,21.6,79.1,637.0,134.0
613,23.1,56.200001,594.00001,146.0
614,22.5,73.099998,675.999994,180.999999
615,22.3,76.0,663.0,179.0
616,20.8,74.799999,683.0,165.000001
617,20.4,68.9,651.999997,46.0
618,17.3,75.2,599.0,11.0
619,15.4,80.8,587.000001,0.0
620,14.5,78.9,586.0,0.0
621,14.9,79.2,580.0,0.0
622,15.4,78.5,570.0,0.0
623,15.5,76.4,561.0,0.0
624,14.6,79.0,555.0,0.0
625,15.3,76.4,551.0,0.0
626,16.0,78.8,657.999999,112.000003
627,16.5,75.1,608.0,146.0
628,16.6,73.6,662.999997,145.0
629,15.3,73.5,615.0,145.0
630,16.0,73.1,633.0,145.0
631,15.9,77.0,680.000002,145.0
632,16.8,75.4,628.999999,146.0
633,17.9,72.6,669.0,146.0
634,19.7,81.4,818.999999,145.0
635,21.1,77.3,634.999999,107.0
636,20.8,64.1,660.0,137.0
637,21.7,72.299999,668.999989,162.0
638,22.8,55.200001,605.999998,151.000001
639,22.3,63.7,652.0,142.0
640,21.5,76.299999,698.99999,154.000001
641,21.3,69.4,711.999999,51.0
642,18.2,73.6,629.0,12.0
643,15.9,79.6,619.0,0.0
644,14.5,80.3,605.0,0.0
645,14.9,78.9,596.0,0.0
646,14.9,77.6,582.0,0.0
647,14.8,79.7,572.0,0.0
648,16.2,77.7,563.0,0.0
649,15.9,79.1,553.0,0.0
650,16.8,77.3,605.999999,112.000003
651,16.9,77.1,615.0,145.0
652,16.5,78.0,628.0,145.0
653,16.6,77.6,636.0,145.0
654,16.8,76.1,598.0,146.0
655,16.8,76.9,634.000001,146.0
656,17.8,71.6,608.999999,79.0
657,18.2,70.6,601.0,115.0
658,19.5,73.0,630.0,81.0
659,22.4,77.799999,770.999998,107.0
660,23.2,53.9,594.0,134.0
661,22.0,72.399998,690.999985,182.999999
662,21.8,61.100001,548.000005,188.0
663,23.1,74.1,641.0,152.0
664,23.5,58.500001,645.000011,109.000001
665,21.0,73.3,640.999999,49.0
666,18.4,76.3,618.0,9.0
667,16.3,80.7,607.0,0.0
668,15.5,82.6,606.0,1.0
669,15.0,82.3,606.0,0.0
670,14.7,82.2,601.0,1.0
671,14.6,81.4,603.0,0.0
672,14.4,80.6,597.0,0.0
673,14.2,82.4,595.0,0.0
674,16.1,79.8,646.0,110.000003
675,16.7,78.0,667.0,144.0
676,16.6,77.4,650.000001,142.0
677,16.6,76.9,626.999999,142.0
678,16.6,74.2,641.0,144.0
679,16.9,73.2,611.000001,144.0
680,16.5,80.0,650.0,78.0
681,17.8,78.5,622.0,108.0
682,17.8,78.1,641.0,117.000001
683,17.5,76.4,605.0,130.000001
684,17.5,76.8,645.0,249.0
685,21.5,71.6,659.000001,226.0
686,20.6,72.1,612.999999,186.000006
687,19.4,73.4,667.0,148.0
688,18.6,78.7,692.0,114.0
689,17.5,83.0,649.0,26.0
690,16.9,83.6,636.0,3.0
691,16.9,83.3,630.0,0.0
692,16.6,82.8,581.999999,0.0
693,15.9,84.6,540.0,1.0
694,16.1,82.5,523.0,0.0
695,15.5,86.2,518.0,0.0
696,14.9,86.7,521.0,0.0
697,16.0,81.7,530.0,0.0
698,17.6,79.7,644.999999,110.000003
699,17.3,80.9,688.0,144.0
700,17.6,81.9,622.000001,142.0
701,17.3,81.3,611.0,142.0
702,17.4,80.4,644.0,144.0
703,17.6,86.0,638.999997,142.0
704,18.3,79.7,725.999999,82.000001
705,18.6,77.3,675.0,158.0
706,21.0,73.6,617.000001,102.0
707,22.8,77.8,656.000001,141.999999
708,24.1,77.4,576.0,170.0
709,22.6,67.799998,599.999999,211.999997
710,23.0,68.9,622.000005,219.999997
711,23.9,62.4,664.0,142.0
712,23.5,69.5,621.999996,113.000001
713,21.6,71.7,655.0,57.999999
714,19.4,74.3,583.0,15.0
715,17.6,81.4,582.0,0.0
716,16.2,82.7,577.0,0.0
717,15.4,82.9,575.0,0.0
718,15.8,80.6,576.0,0.0
719,16.2,81.0,576.0,0.0
720,16.6,80.2,576.0,0.0
721,16.5,79.0,572.0,1.0
722,17.1,75.3,644.999999,110.000003
723,17.6,75.2,708.0,142.0
724,16.9,76.8,642.000001,142.0
725,17.0,77.2,623.000008,142.0
726,16.7,79.0,640.0,144.0
727,17.1,79.3,638.0,142.0
728,17.7,75.7,600.000006,78.000001
729,18.7,74.6,630.0,98.0
730,18.7,74.6,630.0,98.0
731,23.8,71.7,677.999996,115.0
732,23.3,77.0,658.0,149.0
733,24.4,49.900003,586.00001,157.000001
734,22.8,65.9,599.000008,175.999999
735,22.8,65.9,599.000008,175.999999
736,22.2,69.499999,599.000008,113.0
737,22.0,72.4,618.999999,57.0
738,19.5,72.6,650.0,12.0
739,17.0,80.3,640.0,0.0
740,15.1,83.6,626.0,0.0
741,14.7,80.7,619.0,0.0
742,14.5,80.9,612.0,0.0
743,13.8,81.8,607.0,0.0
744,13.1,81.9,599.0,0.0
745,13.1,80.9,590.0,0.0
746,13.7,80.7,630.0,109.000003
747,14.2,79.5,640.0,144.0
748,14.1,80.5,675.000001,144.0
749,14.3,78.8,617.0,142.0
750,14.5,79.3,648.0,142.0
751,14.6,79.5,600.0,144.0
752,14.9,80.4,650.0,78.0
